ID1,CASEID,IDX94,S410B,S411B,S411F,S411G,S411H,S411I,S411J,S411K,S411L,S411BA,S411CA,S411DA,S411EA,S413,S422I,S426B,S426E,S426FA,S426FB,S426GA,S426GB,S426GC,S426GD,S426GE,S430C,S430D,S431A,S425A,S432,S432AD,S432AM,S432AY,S427DA,S427DB,S427DC,S427DD,S427DE,S427DF,S427DG,S427F,S435,S436C,S440,S441,S442,S446AA,S446AB,S446A,S447,S448A,S448B,QI411_M,QI411F,QI422A_A,QI422A_B,QI422A_C,QI422A_D,QI440B
2023,      288102001  2,1,9,1,1,1,1,1,1,1,1,2,2,2,2,1,0, , , ,100,0,0,0,0,0,1,1,1, ,1, , , ,0,0,0,0,0,0,0, , ,1,9,1,21, , , ,1, , ,1,2,1,2, , , 
2023,      288102601  2,1,8,1,1,1,1,1,1,0,0,1,1,1,1,1,0, , , ,100,0,0,0,0,0,1,1,0, ,1, , , ,0,0,0,0,0,0,0, , ,1, ,0, , , , ,0, , ,1,1,1,2, , , 
2023,      288102601  2,2, , , , , , , , , , , , , , , , , , ,100, , , , , ,1,1, , ,1, , , , , , , , , , , , ,1,10,1,24, , , ,1, , , , , , , , ,1
2023,      288103701  2,1,9,1,1,1,1,1,1,1,1,4,4,4,4,1,0, , , ,100,0,0,0,0,0,1,1,0, ,1, , , ,0,0,0,0,0,0,0, , ,1,7,1,21, , , ,1, , ,1,4,1,2, , ,1
2023,      288103801  2,1,9,1,1,1,1,1,1,1,1,1,1,1,1,1,0, , , ,100,0,0,0,0,0,2, ,0, ,1, , , ,0,0,0,0,0,0,0, , ,1, ,1,25, , , ,1, , ,1,1,1,2, , ,1
2023,      288105501  2,1,9,1,1,1,1,1,1,1,1,4,4,3,3,1,0, ,0, ,100,0,1,1,0,0,1,1,1, ,1, , , ,1,0,0,0,0,0,0,1, ,0, ,1,25, , , ,0, , ,1,3,1,2, , , 
2023,      288105501  2,2, , , , , , , , , , , , , , , , , , ,102, , , , , ,2, , , ,1, , , , , , , , , , , , ,0,3,1,25, , , , , , , , , , , , , 
2023,      288106001  2,1,9,1,1,1,1,1,1,0,0,1,1,1,1,1,0, ,0, ,100,0,0,0,0,0,1,1,0, ,1, , , ,0,0,0,0,0,0,0, , ,0, ,0, , , , ,1, , ,1,1,1,2, , ,1
2023,      288106101  2,1,9,1,1,1,1,1,1,1,1,1,1,1,1,1,0, ,1, , ,0,0,0,0,0,1,1,0, ,1, , , ,0,0,0,0,0,0,0, , ,1,9,1,25, , , ,0, , ,1,1,1,2, , ,1
2023,      288106501  1,1, , , , , , , , , , , , , ,1, ,18, , , ,0,0,0,0,0,2, , , ,1, , , ,0,0,0,0,0,0,0, , ,0, ,0, , , , ,1, , , , ,2, , , ,1
2023,      288402101  2,1,9,1,1,1,1,1,1,1,1,4,4,4,4,1,0, ,0, ,100,0,0,0,0,0,1,1,1, ,1, , , ,0,0,0,0,0,0,0, , ,0, ,1,21, , , ,1, , ,1,4,1,2, , , 
2023,      288404301  2,1,9,1,1,1,1,1,1,1,1,5,5,5,5,1,0, , , ,101,1,1,0,0,0,1,1,1, ,1, , , ,0,0,0,0,0,0,0, , ,1, ,1,21, , , ,1, , ,1,5,1,1,1,1, 
2023,      288408001  1,1,9,1,1,1,1,1,1,0,0,1,1,1,1,1,0, , , ,100,0,0,0,0,0,1,1,0, ,1, , , ,0,0,0,0,0,0,0, , ,1, ,0, , , , ,1, , ,1,1,1,2, , ,1
2023,      288408201  1,1,9,1,1,1,1,1,1,0,0,2,2,2,2,1,0, ,0, ,100,0,0,0,0,0,2, ,0, ,1, , , ,0,0,0,0,0,0,0, , ,0,3,0, , , , , , , ,1,2,1,1,1,2,1
2023,      288500701  2,1,9,1,1,1,1,1,1,1,1,3,3,3,3,0,0,14,0, ,100,0,0,0,0,0,1,1,0, ,0, , , ,0,0,0,0,0,0,0, , ,0,9,1,24, , , ,1, , ,1,3,1,2, , ,1
2023,      288501001  2,1,9,1,1,1,1,1,1,1,1,3,3,3,3,1,0, , , ,100,0,0,0,0,0,1,1,0, ,1, , , ,0,0,0,0,0,0,0, , ,0, ,1,24, , , ,1, , ,1,4,1,2, , ,1
2023,      288501101  2,1,9,1,1,1,1,1,1,1,1,2,2,2,2,1,0, , , ,100,0,0,0,0,0,1,1,0, ,1, , , ,0,0,0,0,0,0,0, , ,0,9,1,24, , , ,0, , ,1,2,1,2, , ,1
2023,      288501201  1,1,9,1,1,1,1,1,1,1,1,3,3,3,3,1,0, , , ,100,0,0,0,0,0,1,1,0, ,1, , , ,0,0,0,0,0,0,0, , ,1, ,1,24, , , ,0, , ,1,3,1,1,1,1,1
2023,      288501801  1,1,8,1,1,1,1,1,1,0,0,3,3,98,3,1,0, ,1, , ,0,0,0,0,0,1,1,0, ,1, , , ,0,0,0,0,1,0,0,1, ,0, ,0, , , , ,1, , ,1,3,1,1,1,1,2
2023,      288503001  1,1,9,1,1,1,1,1,1,1,1,5,5,5,5,1,0, , , ,100,0,0,0,0,0,1,1,0, ,1, , , ,0,0,0,0,0,0,0, , ,0,9,1,24, , , ,1, , ,1,5,1,2, , ,1
2023,      288506001  2,1,9,1,1,1,1,1,1,0,0,2,2,2,2,1,0, ,0, ,100,0,0,0,0,0,1,1,0, ,1, , , ,0,0,0,0,0,0,0, , ,0,6,0, , , , ,0, , ,1,2,1,1,1,1, 
2023,      288506201  1,1,8,1,1,8,1,1,1,0,0,3,3, ,98,1,0,15, , ,100,0,0,0,0,0,1,1,1, ,1, , , ,0,0,0,0,0,0,0, , ,1, ,0, , , , ,1, , ,1,98,1,2, , , 
2023,      288509201  1,1,8,1,1,1,1,1,1,1,1,1,1,1,1,0,0,14, , ,100,0,0,0,0,0,1,1,0, ,0, , , ,0,0,0,0,0,0,0, , ,1,12,1,25, , , ,1, , ,1,1,1,1,1,1,1
2023,      288900601  2,1,7,1,1,1,1,1,1,1,1,2,2,2,5,1,0, , , ,100,0,0,0,0,0,1,1,8, ,1, , , ,0,0,0,0,0,0,0, , ,1,12,1,25, , , ,1, , ,1,2,1,2, , ,1
2023,      288900801  2,1,9,1,1,1,1,1,1,1,1,3,3,3,3,1,0, , , ,100,0,0,0,0,0,1,1,0, ,1, , , ,0,0,0,0,0,0,0, , ,1,12,1,25, , , ,1, , ,1,3,1,2, , ,1
2023,      288900901  2,1,9,1,1,1,1,1,1,1,1,3,3,3,3,1,0, , , ,100,0,0,0,0,1,1,1,0, ,1, , , ,0,0,0,0,0,0,0, , ,1,9,1,25, , , ,1, , ,1,3,1,2, , ,1
2023,      288901301  2,1,9,1,1,1,1,1,1,1,1,3,3,3,3,1,0, , , ,100,0,0,0,0,0,1,1,1, ,1, , , ,0,0,0,0,0,0,0, , ,1, ,1,25, , , ,1, , ,1,3,1,1,1,2,1
2023,      288902501  2,1,9,1,1,1,1,1,1,1,1,1,1,1,1,0,0,14, , ,100,0,0,0,0,0,1,1,1, ,0, , , ,0,0,0,0,0,0,0, , ,1,9,1,25, , , ,1, , ,1,1,1,2, , , 
2023,      288902501  2,2, , , , , , , , , , , , , , , , , , ,100, , , , , ,1,1, , ,1, , , , , , , , , , , , ,1,9,0, , , , ,1, , , , , , , , ,1
2023,      288904601  2,1,9,1,1,1,1,1,1,1,1,2,2,2,2,1,0,22, , ,100,0,0,0,0,0,1,1,0, ,0, , , ,0,0,0,0,0,0,0, , ,1,12,1,22, , , ,1, , ,1,2,1,2, , ,1
2023,      288905401  2,1,8,1,1,1,1,1,1,1,1,2,2,2,2,1,0, , , ,100,0,0,0,0,0,1,1,0, ,1, , , ,0,0,0,0,0,0,0, , ,1,7,1,25, , , ,1, , ,1,2,1,1,1,2,1
2023,      288905701  1,1,9,1,1,1,1,1,1,1,1,1,1,1,1,1,0, ,0, ,100,1,0,0,0,0,1,1,0, ,1, , , ,0,0,0,0,0,0,0, , ,1, ,1,25, , , ,1, , ,1,1,1,2, , ,1
2023,      288906601  6,1,9,1,1,1,1,1,1,1,1,1,1,1,1,1,0,25, , , ,0,0,0,0,0,1,1, , ,1, , , ,0,0,0,0,0,0,0, , ,1, ,1,25, , , ,1, , ,1,1,1,2, , , 
2023,      288906701  2,1,8,1,1,1,1,1,1,1,1,1,1,1,1,1,0, , , ,100,0,0,0,0,0,1,1,0, ,1, , , ,0,0,0,0,0,0,0, , ,1,12,1,25, , , ,1, , ,1,1,1,2, , ,1
2023,      288907301  1,1,9,1,1,1,1,1,1,1,1,2,2,2,2,0,0,14, , ,100,0,0,0,0,0,1,1,1, ,0, , , ,0,0,0,0,0,0,0, , ,1,9,1,25, , , ,1, , ,1,2,1,2, , , 
2023,      289200801  2,1,8,1,1,1,1,1,0,1,1,1,1,1,1,0,0,14,0, ,100,0,0,0,0,0,1,1,0, ,0, , , ,0,0,0,0,0,0,0, , ,1, ,1,22, , , ,1, , ,1,1,1,2, , , 
2023,      289200901  2,1,9,1,1,1,1,0,0,1,1,2,2,2,2,0,0,14,0, ,100,0,0,0,0,0,1,1,1, ,1, , , ,0,0,0,0,0,0,0, , ,1,1,1,22, , , ,1, , ,1,2,1,1,1,1, 
2023,      289202401  2,1,9,1,1,1,1,1,0,0,0,1,1,1,1,0, ,14,1, , ,0,0,0,0,0,1,1,0, ,0, , , ,0,0,0,0,0,0,0, , ,0,9,0, , , , ,1, , ,1,1,1,2, , ,1
2023,      289202601  2,1,8,1,1,1,1,1,1,1,1,1,1,1,1,1,0, ,0, ,100,0,0,0,0,0,1,1,1, ,1, , , ,1,1,0,0,1,0,0,1, ,0,4,1,21, , , ,1, , ,1,1,1,2, , , 
2023,      289213702  2,1,9,1,1,1,1,1,1,1,1,2,2,2,2,1,0,14,0, ,100,0,0,0,0,0,1,1,1, ,0, , , ,0,0,0,0,0,0,0, ,4, , ,1,22, , , ,1, , ,1,2,1,2, , , 
2023,      289213801  2,1,7,1,1,1,1,1,0,0,1,2,1,1,1,0,0,14,1, , ,0,1,0,0,0,1,1,0, ,0, , , ,0,0,0,0,0,0,0, , ,0,6,1,22, , , ,1, , ,1,1,1,2, , , 
2023,      289213801  2,2, , , , , , , , , , , , , , , ,24,1, , , , , , , ,1,1, , ,0, , , , , , , , , , , , ,0,8,1,22, , , ,1, , , , , , , , , 
2023,      289213801  2,3, , , , , , , , , , , , , , , ,24,1, , , , , , , ,1,1, , ,0, , , , , , , , , , , , ,0,8,1,22, , , ,1, , , , , , , , , 
2023,      289214401  1,1,9,1,1,1,1,1,1,1,1,3,3,3,3,1,0, , , ,100,0,0,0,0,0,1,1,0, ,1, , , ,0,0,0,0,0,0,0, , ,1, ,1,24, , , ,1, , ,1,5,1,2, , ,2
2023,      289500901  2,1,8,1,1,1,1,1,1,1,1,6,6,6,6,1,0, , , ,100,0,0,0,0,0,1,1,0, ,1, , , ,0,0,0,0,0,0,0, , ,1, ,1,25, , , ,1, , ,1,6,1,1,1,2,1
2023,      289501101  2,1,8,1,1,1,1,1,1,1,1,5,5,5,5,1,0,18, , , ,0,0,0,0,0,1,1, , ,1, , , ,0,0,0,0,0,0,0, , ,0, ,1,25, , , ,1, , ,1,5,1,2, , ,1
2023,      289502501  1,1,7,1,0,0,0,0,0,0,0, , , , ,1,0,18, , , ,0,0,0,0,0,0, , , ,0, , , ,0,0,0,0,0,0,0, , ,0, ,0, , , , ,0, , ,2, ,1,1,1,2, 
2023,      289502501  1,2, , , , , , , , , , , , , , , ,18, , , , , , , , ,1,1, , ,1, , , , , , , , , , , , ,0,9,0, , , , ,1, , , , , , , , ,2
2023,      289503801  2,1, , , , , , , , , , , , , ,1, ,18, , , ,0,0,0,0,0,2, , , ,0, , , ,0,0,0,0,0,0,0, , ,0,9,0, , , , ,1, , , , ,2, , , ,1
2023,      289503901  1,1,8,1,1,1,1,1,1,1,1,4,4,4,4,1,0,12, , , ,0,0,0,0,0,2, , , ,1, , , ,0,0,0,0,0,0,0, , ,0, ,1,25, , , ,1, , ,2, ,1,2, , ,1
2023,      289503901  1,2, , , , , , , , , , , , , , , , , , ,100, , , , , ,2, , , ,1, , , , , , , , , , , , ,1,12,1,24, , , ,1, , , , , , , , ,1
2023,      289504101  2,1, , , , , , , , , , , , , ,1, ,18, , , ,0,0,0,0,0,2, , , ,1, , , ,0,0,0,0,0,0,0, , ,0, ,0, , , , ,1, , , , ,2, , , ,2
2023,      289506201  6,1,8,1,1,1,1,1,1,1,1,7,7,7,7,1,0,18, , , ,0,0,0,0,0,1,1, , ,1, , , ,0,0,0,0,0,0,0, , ,0, ,1,25, , , ,0, , ,2, ,1,1,1,2, 
2023,      289506301  2,1,8,1,1,1,1,1,1,1,1,3,3,3,3,1,0,18, , , ,0,0,0,0,0,1,1, , ,1, , , ,0,0,0,0,0,0,0, , ,0,12,1,25, , , ,1, , ,1,3,1,2, , ,1
2023,      289506801  2,1,7,1,1,1,1,0,0,0,0, ,4,4,4,1,0,18, , , ,0,0,0,0,0,1,1, , ,1, , , ,0,0,0,0,0,0,0, , ,0,12,0, , , , ,1, , ,2, ,1,2, , ,2
2023,      290200901  2,1,9,1,1,1,1,1,1,1,1,2,2,4,4,0,0,14,1, , ,0,0,0,0,0,1,1,1, ,1, , , ,0,0,0,0,0,0,0, , ,1,9,1,31, , , ,1, , ,1,8,1,2, , , 
2023,      290200901  2,2, , , , , , , , , , , , , , , ,14,1, , , , , , , ,1,1, , ,0, , , , , , , , , , , , ,0,10,1,24, , , ,1, , , , , , , , , 
2023,      290202701  2,1,7,1,1,1,1,1,1,1,1,2,2,2,2,1,4, , , ,100,0,0,0,0,0,1,1,0, ,1, , , ,0,0,0,0,0,0,0, , ,0, ,1,24, , , ,0, , ,1,6,1,2, , , 
2023,      290203701  3,1,8,1,1,0,1,1,1,1,1,3,3, ,5,0,0,20,0, ,100,0,0,0,0,0,1,1,1, ,0, , , ,0,0,0,0,0,0,0, , ,0,9,1,22, , , ,1, , ,1,5,1,2, , , 
2023,      290211101  1,1,9,1,1,1,1,1,1,1,1,3,1,7,8,1,0,15,0, ,100,0,0,0,0,0,1,1,1, ,1, , , ,0,0,0,0,0,0,0, , ,0, ,1,24, , , ,1, , ,1,7,1,2, , , 
2023,      290216201  6,1,8,1,1,1,1,1,1,1,1,2,2,2,2,0,0,14,0, ,100,0,0,0,0,0,1,1,1, ,1, , , ,0,0,0,0,0,0,0, , ,0,6,1,26, , , ,1, , ,1,2,1,2, , , 
2023,      290706701  2,1,9,0,1,1,1,1,1,0,0,6,6,6,6,1,0,17,1, , ,0,0,0,0,0,1,1,1, ,1, , , ,0,0,0,0,0,0,0, , ,0,12,0, , , , ,1, , ,1,6,1,1,1,2, 
2023,      290707601  2,1,9,1,1,1,1,1,1,1,1,5,5,4,7,0,0, , , ,100,0,1,0,0,0,1,1,1, ,1, , , ,1,0,0,0,1,0,0,1, ,1,5,1,24, , , ,1, , ,1,7,1,1,1,2, 
2023,      290707601  2,2, , , , , , , , , , , , , , , ,14, , ,100, , , , , ,1,1, , ,0, , , , , , , , , , , , ,0,5,1,24, , , ,1, , , , , , , , , 
2023,      290707601 11,1, , , , , , , , , , , , , ,1, , , , ,100,0,0,0,0,0,1,1,0, ,1, , , ,0,0,0,0,1,0,0,1, ,1, ,0, , , , ,0, , , , ,2, , , , 
2023,      290708001  4,1,8,1,1,1,1,1,1,0,0,2,2,2,2,1,0,21,1, , ,0,0,0,0,0,1,1,1, ,0, , , ,0,0,0,0,0,0,0, , ,1,5,0, , , , ,1, , ,1,2,1,1,1,1, 
2023,      290714101  2,1,9,1,1,1,1,1,1,0,1,2,2,2,2,1,0,14, , ,100,0,0,0,0,0,1,1,1, ,0, , , ,0,0,0,0,0,0,0, , ,1, ,1,26, , , ,0, , ,1,2,1,2, , ,1
2023,      290716602  1,1,9,1,1,1,1,1,1,1,1,2,2,2,2,0,0,14, , ,100,0,0,0,0,0,1,1,0, ,0, , , ,0,0,0,0,0,0,0, , ,0,7,1,26, , , ,1, , ,1,3,1,1,1,1,1
2023,      290716901  2,1,8,1,1,1,1,1,1,1,1,6,6,3,3,1,0,96,1, , ,0,0,0,0,0,1,1,1, ,1, , , ,0,0,0,0,0,0,0, , ,0, ,1,24, , , ,1, , ,1,3,1,2, , , 
2023,      290904901  4,1,8,1,1,1,1,1,1,0,0,8,3,5,5,0,0,14,1, , ,0,0,0,0,0,1,1,1, ,0, , , ,0,0,0,0,0,0,0, , ,0,7,0, , , , ,0, , ,2, ,1,2, , , 
2023,      290905001  3,1,9,1,1,1,1,1,1,1,1,2,2,2,2,0,0,14,0, ,100,0,0,0,0,0,1,1,0, ,0, , , ,0,0,0,0,0,0,0, , ,0, ,1,22, , , ,0, , ,1,2,1,2, , , 
2023,      290906001  6,1,9,1,1,1,1,1,1,0,0,3,1,3,3,1,0, , , ,100,0,0,0,0,0,1,1,0, ,1, , , ,0,0,0,0,0,0,0, , ,1, ,0, , , , ,0, , ,1,3,1,2, , ,1
2023,      290906501  3,1,9,0,1,0,1,1,0,0,0,8,8, ,3,1,0, , , ,100,0,0,0,0,0,1,1,0, ,1, , , ,0,0,0,0,1,0,0,0, ,0, ,0, , , , ,1, , ,2, ,1,1,1,2,2
2023,      290908802  2,1,9,1,1,1,1,1,1,1,0,7,7,5,5,0,0,14,1, , ,0,0,0,0,0,1,1,1, ,0, , , ,0,0,0,0,0,0,0, , ,0, ,1,24, , , ,0, , ,1,7,1,2, , , 
2023,      290911101  3,1,9,1,1,1,1,1,1,1,1,1,1,1,1,1,0, , , ,100,0,0,0,0,0,1,1,0, ,1, , , ,0,0,0,0,0,0,0, , ,0, ,1,24, , , ,0, , ,1,1,1,2, , , 
2023,      290911101  3,2, , , , , , , , , , , , , , , , , , ,100, , , , , ,1,1, , ,1, , , , , , , , , , , , ,1,7,1,24, , , ,1, , , , , , , , , 
2023,      290912401  4,1,9,1,1,1,1,1,1,1,1,3,3,3,3,1,0, , , ,101,1,0,0,0,0,1,1,0, ,0, , , ,0,0,0,0,0,0,0, , ,0, ,1,24, , , ,0, , ,1,3,1,2, , , 
2023,      291200702  2,1,9,1,1,1,1,1,1,0,0,1,1,1,1,1,0, ,1, , ,0,0,0,0,0,1,1,1, ,0, , , ,0,0,0,0,0,0,0, , ,0, ,0, , , , ,0, , ,1,1,1,2, , , 
2023,      291200702  2,2, , , , , , , , , , , , , , , , ,1, , , , , , , ,1,1, , ,0, , , , , , , , , , , , ,0,12,1,25, , , ,1, , , , , , , , , 
2023,      291201101  2,1,9,1,1,1,1,1,1,1,1,2,2,2,2,1,0,20,1, , ,0,0,0,0,0,1,1,1, ,0, , , ,0,0,0,0,0,0,0, , ,1, ,1,25, , , ,0, , ,1,2,1,2, , , 
2023,      291201101  2,2, , , , , , , , , , , , , , , , , , ,100, , , , , ,1,1, , ,1, , , , , , , , , , , , ,1,10,1,25, , , ,1, , , , , , , , ,1
2023,      291202501  2,1,9,1,1,1,1,1,1,1,1,4,4,4,4,1,0, , , ,100,0,0,0,0,1,1,1,1, ,0, , , ,0,0,0,0,0,0,0, , ,0, ,1,25, , , ,0, , ,1,4,1,2, , , 
2023,      291207601  1,1,8,1,1,1,1,1,1,1,1,4,4,4,4,1,0, , , ,100,0,0,0,0,0,1,1,0, ,1, , , ,0,0,0,0,0,0,0, , ,0,12,1,25, , , ,1, , ,1,4,1,2, , ,1
2023,      291209301  2,1,9,1,1,1,1,1,1,1,1,5,6,98,7,1,0, , , ,100,0,0,0,0,0,1,1,0, ,1, , , ,0,0,0,0,0,0,0, , ,0,9,1,25, , , ,1, , ,1,8,1,2, , ,2
2023,      291210401  2,1,9,1,1,1,1,1,1,1,1,6,6,6,6,1,0,17,1, , ,0,0,0,0,0,1,1,1, ,0, , , ,0,0,0,0,0,0,0, , ,0,9,1,25, , , ,1, , ,1,6,1,1,1,1, 
2023,      291300401  3,1,8,1,1,1,1,1,1,0,0,3,3,3,3,0,0,14, , ,100,0,0,0,0,0,1,1,0, ,0, , , ,0,0,0,0,0,0,0, , ,1,9,0, , , , ,1, , ,1,3,1,2, , ,1
2023,      291303701  2,1,9,1,1,1,1,1,1,1,1,3,3,3,3,1,0,24,0, ,100,0,1,0,0,0,1,1,1, ,1, , , ,0,0,0,0,0,0,0, , ,0, ,1,24, , , ,1, , ,1,3,1,2, , , 
2023,      291305801  2,1,9,1,1,1,1,1,1,1,1,3,3,3,3,1,0, , , ,100,0,0,0,0,0,1,1,0, ,1, , , ,0,0,0,0,0,0,0, , ,0, ,1,24, , , ,1, , ,1,3,1,2, , ,1
2023,      291306701  2,1,9,1,1,1,1,1,1,1,0,2,2,2,2,0,0,14,0, ,101,0,0,0,0,0,1,1,1, ,0, , , ,0,0,0,0,0,0,0, , ,0,8,1,24, , , ,0, , ,1,2,1,2, , , 
2023,      291308501  2,1,9,1,1,1,1,1,1,1,1,5,3,7,7,1,0, , , ,100,0,0,0,0,0,1,1,0, ,1, , , ,0,0,0,0,0,0,0, , ,0,9,1,24, , , ,0, , ,1,7,1,2, , ,1
2023,      292001001  2,1,8,1,1,1,1,1,1,1,1,2,2,3,3,1,0,96,1, , ,0,0,0,0,0,1,1,1, ,1, , , ,0,0,0,0,0,0,0, , ,0,6,1,31, , , ,1, , ,1,3,1,2, , , 
2023,      292001901  4,1,9,1,1,1,1,1,1,1,1,5,5,5,5,1,0,96,0, ,100,0,0,0,0,0,1,1,1, ,1, , , ,0,0,0,0,0,0,0, , ,0,8,1,21, , , ,1, , ,1,5,1,2, , , 
2023,      292003201  6,1,9,1,1,1,1,1,1,1,1,4,4,2,2,1,0, ,1, , ,0,0,0,0,0,1,1,0, ,1, , , ,0,0,0,0,0,0,0, , ,0, ,1,21, , , ,0, , ,1,2,1,2, , ,1
2023,      292006001  2,1,9,1,1,1,1,1,1,1,1,4,4,5,5,1,0,24,0, ,100,0,0,0,0,0,1,1,1, ,1, , , ,0,0,0,0,0,0,0, , ,0,9,1,21, , , ,1, , ,1,5,1,2, , , 
2023,      292006101 10,1,9,1,1,1,1,1,1,1,1,3,3,7,7,1,0, , , ,100,0,0,0,0,0,1,1,1, ,1, , , ,0,0,0,0,0,0,0, , ,1,6,1,21, , , ,1, , ,2, ,1,2, , , 
2023,      292006101 10,2, , , , , , , , , , , , , , , , , , ,100, , , , , ,1,1, , ,1, , , , , , , , , , , , ,1,6,1,21, , , ,1, , , , , , , , , 
2023,      292008702  2,1,9,1,1,1,1,1,1,1,1,2,2,2,3,1,0, ,0, ,100,0,0,0,0,0,1,1,1, ,1, , , ,0,0,0,0,0,0,0, , ,0,9,1,21, , , ,1, , ,1,4,1,2, , , 
2023,      292009401  4,1,9,1,1,1,1,1,1,1,1,3,3,3,3,1,0, , , ,100,0,0,0,0,0,1,1,0, ,1, , , ,0,0,0,0,0,0,0, , ,1, ,1,21, , , ,0, , ,1,5,1,2, , ,1
2023,      292009402  2,1,9,1,1,1,1,1,1,1,1,3,3,5,6,1,0, , , ,100,0,0,0,0,0,1,1,0, ,1, , , ,0,0,0,0,0,0,0, , ,0, ,1,21, , , ,1, , ,1,6,1,2, , ,1
2023,      292012101  1,1,9,1,1,1,1,1,1,1,1,3,3,2,2,0,0,20,0, ,100,0,0,0,0,0,1,1,1, ,0, , , ,0,0,0,0,0,0,0, , ,0,7,1,31, , , ,1, , ,1,2,1,2, , , 
2023,      292204401  2,1,8,1,1,1,1,1,1,0,0,6,6,6,6,1,0, ,1, , ,0,1,0,0,0,1,1,1, ,1, , , ,0,0,0,0,0,0,0, , ,0,8,0, , , , ,1, , ,1,6,1,1,1,1, 
2023,      292204701  2,1,9,1,1,1,1,1,0,0,0,5,5,5,5,0,0,14, , ,102,0,0,0,0,0,1,1,1, ,1, , , ,0,0,0,0,1,0,0,1, ,1,12,0, , , , ,1, , ,1,5,1,2, , , 
2023,      292205001  1,1,9,1,1,1,1,1,1,1,1,4,4,4,4,1,0,96, , , ,1,1,0,0,0,0, , , ,0, , , ,0,0,0,0,0,0,0, , ,1,7,1,24, , , ,1, , ,1,4,1,2, , ,1
2023,      292209901  2,1,8,1,1,1,1,1,1,1,1,1,1,1,1,1,0, ,1, , ,0,0,0,0,0,1,1,0, ,1, , , ,0,0,0,0,0,0,0, , ,0,1,1,21, , , ,1, , ,1,1,1,2, , , 
2023,      292211201  6,1,9,1,1,1,1,1,1,0,0,3,3,3,3,1,0,20, , ,100,0,0,0,0,0,1,1,1, ,1, , , ,0,0,0,0,0,0,0, , ,1, ,0, , , , ,0, , ,2, ,1,2, , , 
2023,      292213101  1,1,8,1,1,1,1,1,1,1,1,2,2,5,5,0,6,20,1, , ,0,0,0,0,0,1,1,1, ,1, , , ,0,0,0,0,0,0,0, , ,0,1,1,31, , , ,1, , ,1,5,1,1,1,1, 
2023,      292215501  1,1,9,1,1,1,1,1,1,1,1,2,2,2,2,1,0, , , ,100,0,0,0,0,0,1,1,0, ,1, , , ,0,0,0,0,0,0,0, , ,1,6,1,21, , , ,1, , ,1,2,1,2, , ,1
2023,      292502901  4,1,8,1,1,1,1,1,0,1,1,6,6,5,6,1,0,24,0, ,100,0,0,0,0,0,1,1,1, ,0, , , ,0,0,0,0,0,0,0, , ,0,6,1,25, , , ,1, , ,2, ,1,2, , , 
2023,      292503701  2,1,9,1,1,1,1,1,1,1,1,5,4,4,4,1,0,24,0, ,100,0,0,0,0,1,1,1,1, ,1, , , ,0,0,0,0,0,0,0, , ,0,9,1,25, , , ,1, , ,1,4,1,1,1,2, 
2023,      292504401  2,1,9,1,1,1,1,1,1,1,1,6,6,6,6,1,0,25, , , ,0,0,0,0,0,2, , , ,1, , , ,0,0,0,0,0,0,0, , ,0,9,1,25, , , ,1, , ,1,6,1,2, , , 
2023,      292506201  2,1,9,1,1,1,1,1,1,1,1,5,5,5,5,0,0,14, , ,100,0,0,0,0,0,1,1,1, ,0, , , ,0,0,0,0,0,0,0, , ,1, ,1,22, , , ,1, , ,1,5,1,2, , , 
2023,      292507501  3,1,8,1,1,1,1,1,1,1,1,3,3,3,3,1,0, ,1, , ,0,1,0,0,0,1,1,1, ,1, , , ,0,0,0,0,1,0,0,1, ,1,9,1,24, , , ,0, , ,1,3,1,2, , , 
2023,      292507501  7,1,9,1,1,1,1,1,1,1,1,1,1,1,1,1,0, , , ,100,0,0,0,0,0,1,1,0, ,1, , , ,0,0,0,0,0,0,0, , ,1, ,1,25, , , ,0, , ,1,1,1,2, , , 
2023,      292507501 11,1,9,1,1,1,1,1,1,1,1,3,3,3,3,1,0, , , ,100,0,0,0,0,0,1,1,0, ,0, , , ,0,0,0,0,0,0,0, , ,1,9,1,25, , , ,1, , ,1,3,1,2, , ,2
2023,      292508701  1,1,9,1,1,1,1,1,1,1,1,5,5,5,5,1,0, , , ,100,0,0,0,0,0,1,1,0, ,1, , , ,0,0,0,0,0,0,0, , ,1,9,1,25, , , ,1, , ,1,5,1,1,1,2,1
2023,      292512201  7,1,9,1,1,1,1,1,1,1,1,3,3,3,3,1,0, ,0, ,100,0,0,0,0,0,1,1,0, ,1, , , ,0,0,0,0,0,0,0, , ,0,9,1,25, , , ,1, , ,1,3,1,1,1,1,2
2023,      292512201  7,2, , , , , , , , , , , , , , , , ,0, ,100, , , , , ,1,1, , ,1, , , , , , , , , , , , ,0,9,1,25, , , ,1, , , , , , , , ,2
2023,      292901501  3,1,8,1,1,1,1,1,1,1,1,6,4,8,8,0,0,14, , ,100,0,0,0,0,0,1,1,0, ,1, , , ,0,0,0,0,0,0,0, , ,0,8,1,22, , , ,1, , ,1,8,1,2, , ,1
2023,      292904202  2,1,9,1,1,1,1,1,1,1,1,3,3,3,3,1,0,24,0, ,100,0,0,0,0,0,1,1,1, ,0, , , ,0,0,0,0,0,0,0, , ,0, ,1,26, , , ,0, , ,1,3,1,2, , , 
