ID1,HHID,NRO_ORDEN_ID,QH30M,QH31M,QH32M_M,QH32M_Y,QH33M
2025,      599406901,1,1,10,8,2024, 
2025,      599414201,1,2,64,4,2024, 
2025,      599511701,1,1,84,10,2024, 
2025,      599707301,1,1,62,6,2021, 
2025,      599708901,1,2,56,4,2021, 
2025,      599708901,2,1,18,1,2022, 
2025,      600008401,1,1,72,1,2022, 
2025,      600301401,1,2,67,4,2025, 
2025,      600304401,1,1,85,3,2020, 
2025,      600502801,1,1,73,4,2020, 
2025,      600505001,1,2,83,9,2022, 
2025,      600602101,1,2,66,12,2022, 
2025,      600701701,1,1,82,8,2023, 
2025,      600701901,1,1,77,8,2021, 
2025,      600706701,1,1,71,4,2025, 
2025,      600801001,1,1,16,8,2020, 
2025,      600802601,1,2,93,8,2023, 
2025,      600803401,1,1,85,7,2024, 
2025,      601110201,1,1,31,8,2021, 
2025,      601405601,1,1,26,2,2024, 
2025,      601702201,1,2,79,2,2021, 
2025,      601904901,1,1,70,12,2024, 
2025,      601904901,2,2,72,2,2025, 
2025,      602002701,1,2,42,12,2023,4
2025,      602003101,1,2,72,4,2021, 
2025,      602103101,1,1,75,4,2021, 
2025,      602103701,1,1,84,3,2025, 
2025,      602505301,1,1,16,9,2024, 
2025,      602612001,1,1,85,10,2020, 
2025,      602701001,1,2,80,7,2025, 
2025,      602808401,1,1,80,6,2021, 
2025,      602810201,1,1,54,7,2025, 
2025,      602908201,1,1,25,10,2022, 
2025,      603207701,1,2,48,7,2025,4
2025,      603316901,1,2,60,10,2021, 
2025,      603404501,1,1,74,7,2020, 
2025,      603408002,1,1,57,4,2023, 
2025,      603605101,1,2,54,7,2020, 
2025,      603702501,1,1,64,6,2021, 
2025,      603705601,1,2,89,3,2021, 
2025,      603713801,1,2,44,3,2020,4
2025,      604200401,1,1,73,10,2025, 
2025,      604600401,1,2,79,9,2023, 
2025,      604601101,1,2,68,12,2025, 
2025,      604804001,1,2,50,8,2024, 
2025,      604808101,1,1,39,11,2021, 
2025,      605007101,1,1,78,12,2020, 
2025,      605109601,1,1,44,11,2022, 
2025,      605701301,1,1,78,4,2022, 
2025,      605901001,1,1,37,3,2025, 
2025,      605902801,1,1,24,11,2023, 
2025,      606002601,1,2,23,11,2023,2
2025,      606003001,1,2,54,12,2024, 
2025,      606004801,1,1,21,4,2023, 
2025,      606205601,1,1,69,11,2020, 
2025,      606301901,1,2,92,7,2025, 
2025,      606303401,1,2,90,7,2025, 
2025,      606304301,1,1,86,4,2025, 
2025,      606601601,1,1,68,4,2024, 
2025,      606601801,1,1,55,6,2021, 
2025,      606804001,1,2,97,11,2022, 
2025,      606902001,1,2,60,6,2024, 
2025,      607017301,1,1,4,8,2021, 
2025,      607203801,1,1,98,12,2022, 
2025,      607310001,1,1,63,5,2022, 
2025,      607311801,1,2,84,5,2025, 
2025,      607403201,1,1,65,7,2025, 
2025,      607414601,1,1,70,7,2022, 
2025,      607414701,1,1,49,7,2023, 
2025,      607506201,1,2,2,6,2022, 
2025,      607600801,1,1,73,5,2021, 
2025,      607601301,1,1,63,8,2021, 
2025,      607702701,1,1,78,11,2024, 
2025,      607801901,1,1,67,8,2025, 
2025,      607901501,1,1,76,1,2021, 
2025,      608110601,1,1,70,4,2022, 
2025,      608213101,1,1,0,12,2023, 
2025,      608701601,1,2,57,3,2021, 
2025,      608807301,1,1,63,12,2023, 
2025,      608902701,1,1,61,2,2020, 
2025,      608907501,1,1,20,7,2024, 
2025,      608912501,1,1,68,5,2022, 
2025,      609003201,1,2,75,6,2023, 
2025,      609105601,1,1,32,12,2024, 
2025,      609404401,1,2,29,12,2023,4
2025,      609518801,1,2,82,10,2024, 
2025,      609609201,1,1,78,12,2022, 
2025,      609610601,1,1,89,12,2023, 
2025,      610110601,1,1,64,5,2021, 
2025,      610205101,1,1,72,5,2022, 
2025,      610306701,1,1,6,2,2020, 
2025,      610308601,1,2,83,9,2025, 
2025,      610311801,1,2,94,7,2021, 
2025,      610500901,1,1,62,1,2021, 
2025,      611101001,1,1,71,9,2021, 
2025,      611404201,1,1,82,2,2021, 
2025,      611407601,1,2,19,5,2021,4
2025,      611600901,1,1,67,9,2025, 
2025,      611603101,1,1,62,11,2024, 
2025,      611603801,1,2,48,5,2025,4
2025,      611708501,1,2,56,12,2022, 
2025,      611901701,1,1,61,11,2022, 
2025,      611914901,1,1,85,12,2024, 
2025,      612100201,1,1,65,6,2025, 
2025,      612204801,1,1,88,8,2025, 
2025,      612204901,1,1,64,12,2024, 
2025,      612700601,1,2,94,4,2025, 
2025,      612806301,1,1,74,5,2021, 
2025,      612900101,1,2,54,7,2021, 
2025,      612900101,2,2,95,10,2023, 
2025,      613001901,1,2,84,12,2023, 
2025,      613007001,1,2,47,8,2024,4
2025,      613601801,1,2,20,8,2020,4
2025,      613702601,1,2,66,7,2024, 
2025,      613804501,1,2,98,6,2022, 
2025,      613805501,1,1,80,6,2025, 
2025,      614001901,1,2,68,5,2025, 
2025,      614200101,1,2,86,1,2026, 
2025,      614304101,1,1,67,10,2023, 
2025,      614309801,1,1,73,6,2021, 
2025,      614401001,1,2,85,8,2024, 
2025,      614600201,1,2,91,3,2021, 
2025,      614905901,1,2,99,1,2021, 
2025,      615005701,1,2,90,12,2022, 
2025,      615009001,1,2,77,2,2021, 
2025,      615301601,1,2,72,7,2020, 
2025,      615511501,1,1,77,11,2023, 
2025,      615511801,1,2,56,12,2023, 
2025,      615704601,1,2,30,5,2020,4
2025,      615704901,1,1,78,8,2024, 
2025,      616009901,1,2,80,12,2021, 
2025,      616107101,1,2,62,10,2022, 
2025,      616304201,1,1,66,2,2022, 
2025,      616401201,1,1,92,12,2022, 
2025,      616909401,1,2,90,8,2023, 
2025,      617007001,1,1,94,6,2020, 
2025,      617303601,1,1,70,6,2023, 
2025,      617303601,2,2,56,9,2025, 
2025,      617304501,1,2,80,12,2021, 
2025,      617402201,1,1,74,9,2025, 
2025,      617402401,1,2,50,11,2024, 
2025,      617500201,1,1,51,5,2021, 
2025,      617511101,1,2,76,4,2025, 
2025,      617604601,1,2,56,5,2025, 
2025,      617702501,1,1,50,3,2023, 
2025,      618002901,1,1,80,7,2020, 
2025,      618302101,1,2,81,1,2022, 
2025,      618602001,1,2,29,9,2022,4
2025,      618702401,1,2,88,3,2024, 
2025,      618817001,1,1,72,8,2025, 
2025,      618901601,1,1,0,10,2021, 
2025,      618901601,2,1,0,5,2023, 
2025,      619117401,1,2,84,10,2022, 
2025,      619305801,1,1,77,7,2025, 
2025,      619600901,1,2,31,10,2023,4
2025,      619600901,2,2,32,11,2023,4
2025,      619705701,1,2,76,12,2021, 
2025,      619708401,1,2,39,9,2023,4
2025,      619800501,1,1,3,10,2021, 
2025,      619804001,1,1,60,4,2023, 
2025,      620403601,1,1,68,6,2020, 
2025,      620500901,1,1,98,5,2022, 
2025,      620607101,1,1,78,2,2023, 
2025,      620609101,1,1,76,6,2022, 
2025,      620609301,1,2,95,5,2025, 
2025,      620714801,1,1,48,7,2022, 
2025,      620911201,1,2,62,1,2021, 
2025,      620911201,2,1,63,11,2023, 
2025,      620912001,1,1,37,11,2024, 
2025,      621201701,1,1,49,2,2021, 
2025,      621205201,1,1,69,4,2021, 
2025,      621308001,1,1,63,1,2023, 
2025,      621405001,1,1,57,5,2023, 
2025,      621501301,1,1,9,4,2020, 
2025,      621701002,1,1,35,10,2021, 
2025,      621805301,1,1,85,11,2025, 
2025,      621912301,1,1,0,4,2024, 
2025,      622002401,1,1,44,10,2021, 
2025,      622204101,1,1,74,5,2022, 
2025,      622212301,1,1,70,2,2023, 
2025,      622212901,1,1,79,6,2021, 
2025,      622213901,1,2,56,8,2022, 
2025,      622302201,1,1,64,3,2023, 
2025,      622304401,1,2,99,1,2020, 
2025,      622403101,1,2,52,1,2023, 
2025,      622513301,1,1,95,3,2023, 
2025,      622513301,2,1,58,5,2023, 
2025,      622514301,1,2,66,3,2021, 
2025,      622514301,2,2,98,4,2021, 
2025,      622607801,1,2,32,3,2024,4
2025,      622613601,1,1,72,10,2020, 
2025,      622713901,1,2,18,9,2023,4
2025,      622808401,1,2,82,11,2024, 
2025,      622813501,1,2,42,5,2023,4
2025,      623004301,1,1,55,4,2021, 
2025,      623010301,1,1,90,6,2022, 
2025,      623015001,1,1,74,4,2023, 
2025,      623205201,1,2,50,3,2021, 
2025,      623206301,1,1,94,7,2020, 
2025,      623403401,1,2,67,3,2021, 
2025,      623512001,1,1,23,9,2023, 
2025,      623711301,1,1,76,10,2024, 
2025,      623901501,1,2,78,5,2022, 
2025,      623908801,1,2,51,7,2025, 
2025,      624001801,1,2,88,5,2024, 
2025,      624001801,2,1,64,11,2024, 
2025,      624003501,1,2,70,1,2026, 
2025,      624003601,1,2,85,10,2025, 
2025,      624006301,1,1,72,5,2025, 
2025,      624303801,1,2,80,5,2024, 
2025,      624306001,1,1,28,12,2022, 
2025,      624613201,1,1,76,5,2024, 
2025,      624811201,1,1,49,5,2025, 
2025,      625214701,1,1,95,6,2024, 
2025,      625310401,1,2,81,7,2022, 
2025,      625405601,1,2,72,6,2020, 
2025,      625407601,1,2,92,11,2020, 
2025,      625605501,1,1,79,10,2023, 
2025,      625812801,1,2,75,11,2023, 
2025,      625906201,1,1,78,2,2024, 
2025,      625910401,1,1,65,9,2020, 
2025,      626312301,1,1,77,3,2025, 
2025,      626612001,1,2,85,10,2022, 
2025,      626613201,1,2,77,6,2021, 
2025,      626708501,1,2,21,7,2025,4
2025,      626803001,1,2,24,7,2022,4
2025,      626808701,1,1,52,5,2023, 
2025,      626902601,1,2,89,6,2024, 
2025,      627017201,1,1,76,11,2024, 
2025,      627105301,1,1,25,9,2020, 
2025,      627110501,1,1,55,2,2021, 
2025,      627201601,1,2,75,5,2021, 
2025,      627202501,1,1,84,5,2020, 
2025,      627203701,1,2,79,8,2025, 
2025,      627804701,1,2,88,2,2022, 
2025,      628002701,1,2,77,12,2022, 
2025,      628008001,1,2,79,1,2025, 
2025,      628103501,1,2,24,4,2021,4
2025,      628103501,2,1,82,7,2021, 
2025,      628204401,1,1,45,9,2021, 
2025,      628303101,1,2,82,1,2023, 
2025,      628303601,1,1,27,9,2020, 
2025,      628613701,1,1,50,6,2020, 
2025,      628707001,1,2,64,5,2023, 
2025,      628813701,1,1,82,8,2020, 
2025,      628814001,1,2,62,1,2025, 
2025,      628816501,1,2,84,4,2020, 
2025,      628915701,1,1,68,3,2021, 
2025,      628919701,1,1,74,5,2020, 
2025,      628920401,1,1,68,10,2021, 
2025,      629206301,1,1,92,3,2023, 
2025,      629212201,1,1,62,2,2021, 
2025,      629301601,1,2,51,4,2021, 
2025,      629507101,1,1,51,7,2023, 
2025,      629508701,1,1,54,3,2020, 
2025,      629514401,1,1,97,8,2024, 
2025,      629607601,1,2,47,8,2020,4
2025,      629912301,1,2,83,12,2023, 
2025,      630105401,1,1,67,8,2024, 
2025,      630109301,1,1,76,4,2022, 
2025,      630208603,1,1,48,6,2023, 
2025,      630401001,1,2,79,2,2022, 
2025,      630402501,1,2,82,1,2023, 
2025,      630404501,1,1,84,6,2020, 
2025,      630410201,1,1,52,1,2020, 
2025,      630411801,1,2,64,3,2025, 
2025,      630502401,1,1,78,11,2022, 
2025,      630503701,1,1,26,12,2023, 
2025,      630601201,1,2,69,12,2020, 
2025,      630813601,1,2,75,5,2023, 
2025,      630813801,1,1,43,10,2023, 
2025,      630902801,1,2,72,7,2024, 
2025,      630904301,1,2,51,1,2020, 
2025,      630907001,1,2,67,9,2022, 
2025,      630909901,1,1,56,7,2020, 
2025,      631005101,1,1,93,10,2020, 
2025,      631016101,1,2,72,7,2023, 
2025,      631016301,1,2,57,10,2024, 
2025,      631209601,1,1,24,5,2021, 
2025,      631302001,1,2,72,7,2021, 
2025,      631302001,2,2,92,7,2022, 
2025,      631302201,1,2,82,5,2020, 
2025,      631302701,1,2,85,2,2021, 
2025,      631309301,1,1,89,10,2024, 
2025,      631401301,1,2,95,6,2024, 
2025,      631404201,1,1,89,5,2023, 
2025,      631404401,1,1,92,12,2021, 
2025,      631407001,1,2,84,12,2024, 
2025,      631607401,1,2,76,4,2020, 
2025,      631706501,1,2,76,2,2023, 
2025,      631802401,1,1,89,9,2025, 
2025,      631807401,1,1,71,9,2021, 
2025,      631807401,2,1,48,1,2025, 
2025,      631811801,1,2,20,10,2025,4
2025,      631902801,1,1,38,7,2025, 
2025,      631905001,1,1,71,2,2025, 
2025,      631910101,1,2,36,5,2025,4
2025,      632008601,1,1,73,12,2020, 
2025,      632010801,1,2,92,11,2023, 
2025,      632206701,1,1,30,10,2024, 
2025,      632313901,1,1,68,1,2024, 
2025,      632510201,1,1,73,8,2025, 
2025,      632608401,1,1,81,5,2024, 
2025,      633015401,1,1,50,2,2020, 
2025,      633015501,1,1,5,6,2022, 
2025,      633102301,1,1,0,8,2024, 
2025,      633102901,1,1,30,12,2024, 
2025,      633306801,1,2,20,12,2020,4
2025,      633309201,1,2,26,9,2023,4
2025,      633415401,1,2,48,1,2024,4
2025,      633700401,1,2,70,10,2022, 
2025,      633805101,1,2,83,1,2021, 
2025,      633906101,1,2,87,5,2023, 
2025,      634202601,1,2,75,10,2021, 
2025,      634202601,2,2,49,2,2024,4
2025,      634204901,1,2,40,11,2024,4
2025,      634302701,1,1,0,5,2025, 
2025,      634700901,1,1,19,12,2022, 
2025,      634802501,1,1,66,12,2024, 
2025,      634804801,1,1,63,12,2023, 
2025,      635202901,1,1,25,12,2024, 
2025,      635300701,1,1,39,3,2023, 
2025,      635707201,1,1,45,12,2021, 
2025,      635806601,1,1,28,10,2020, 
2025,      636303601,1,1,88,1,2022, 
2025,      636304201,1,1,93,4,2024, 
2025,      636511001,1,2,79,6,2024, 
2025,      636511601,1,2,81,5,2022, 
2025,      636607301,1,1,85,6,2022, 
2025,      636607601,1,1,70,6,2021, 
2025,      636702001,1,2,79,5,2022, 
2025,      636703801,1,1,73,11,2020, 
2025,      636900801,1,1,80,12,2020, 
2025,      637101801,1,1,79,7,2020, 
2025,      637107001,1,1,87,7,2024, 
2025,      637112701,1,1,87,1,2020, 
2025,      637405001,1,1,40,12,2022, 
2025,      637705501,1,2,91,3,2020, 
2025,      637803501,1,1,65,7,2022, 
2025,      638009001,1,1,82,10,2020, 
2025,      638208001,1,2,61,1,2020, 
2025,      638208001,2,1,64,8,2020, 
2025,      638408201,1,1,27,2,2025, 
2025,      638408201,2,2,62,7,2025, 
2025,      638507701,1,2,30,7,2020,4
2025,      638800201,1,2,65,3,2023, 
2025,      638905001,1,2,80,12,2021, 
2025,      639612201,1,1,52,5,2021, 
2025,      639700501,1,1,83,10,2023, 
2025,      639702601,1,2,89,10,2023, 
2025,      639801901,1,2,43,7,2020,4
2025,      640102901,1,2,70,6,2025, 
2025,      640207201,1,1,57,5,2022, 
2025,      640207201,2,2,49,12,2024,4
2025,      640217201,1,1,66,6,2021, 
2025,      640217601,1,1,92,4,2021, 
2025,      640801601,1,2,107,7,2025, 
2025,      640908501,1,1,90,2,2024, 
2025,      641012201,1,2,50,9,2022, 
2025,      641103401,1,1,68,4,2021, 
2025,      641105101,1,1,36,3,2021, 
2025,      641105301,1,2,61,9,2023, 
2025,      641207001,1,1,85,8,2022, 
2025,      641306401,1,1,80,11,2025, 
2025,      641409001,1,2,44,2,2025,4
2025,      641503101,1,1,59,7,2024, 
2025,      641605301,1,2,89,1,2026, 
2025,      641801201,1,1,76,9,2025, 
2025,      641910901,1,1,89,6,2025, 
2025,      642106401,1,2,59,6,2023, 
2025,      642202001,1,1,45,8,2021, 
2025,      642309301,1,1,67,11,2025, 
2025,      642407201,1,1,70,5,2021, 
2025,      642503101,1,1,84,7,2021, 
2025,      642600301,1,2,58,11,2020, 
2025,      642809501,1,1,74,8,2021, 
2025,      642910601,1,1,39,10,2024, 
2025,      643001101,1,1,80,7,2025, 
2025,      643001901,1,2,80,8,2022, 
2025,      643004601,1,1,77,2,2021, 
2025,      643505101,1,1,85,2,2022, 
2025,      643505101,2,1,62,2,2024, 
2025,      643607701,1,2,57,1,2025, 
2025,      643609501,1,2,59,8,2024, 
2025,      643613001,1,1,60,4,2025, 
2025,      643702101,1,1,56,8,2024, 
2025,      643704801,1,2,77,12,2024, 
2025,      644100801,1,2,89,11,2024, 
2025,      644100801,2,2,0,1,2025, 
2025,      644313001,1,2,62,4,2020, 
2025,      644906201,1,1,51,3,2020, 
2025,      644906301,1,1,24,4,2021, 
2025,      645000601,1,1,27,3,2022, 
2025,      645000601,2,1,85,6,2025, 
2025,      645003301,1,2,71,7,2022, 
2025,      645004501,1,1,67,7,2022, 
2025,      645005201,1,2,90,5,2022, 
2025,      645005301,1,1,65,1,2021, 
2025,      645109101,1,2,77,4,2023, 
2025,      645208401,1,2,69,8,2021, 
2025,      645208401,2,1,30,12,2024, 
2025,      645302001,1,2,87,9,2021, 
2025,      645304201,1,1,76,4,2021, 
2025,      645501301,1,1,71,6,2021, 
2025,      645703701,1,2,79,4,2025, 
2025,      645707101,1,1,76,6,2024, 
2025,      646000101,1,2,84,9,2023, 
2025,      646108901,1,1,93,8,2020, 
2025,      646108901,2,2,84,8,2020, 
2025,      646113401,1,2,59,8,2020, 
2025,      646803501,1,1,89,3,2024, 
2025,      647205801,1,2,42,12,2024,4
2025,      647500701,1,2,62,1,2020, 
2025,      647607301,1,1,49,6,2025, 
2025,      647804601,1,1,18,11,2021, 
2025,      647805301,1,2,42,3,2020,4
2025,      647812201,1,1,39,1,2020, 
2025,      648213201,1,1,60,9,2025, 
2025,      648304601,1,1,67,12,2023, 
2025,      648307601,1,2,21,5,2022,4
2025,      648307601,2,1,57,5,2024, 
2025,      648309601,1,1,13,10,2022, 
2025,      648310501,1,1,36,10,2022, 
2025,      648416801,1,2,81,7,2021, 
2025,      648502901,1,1,75,4,2022, 
2025,      648601701,1,2,51,5,2025, 
2025,      648610501,1,2,62,9,2020, 
2025,      648610501,2,1,43,12,2023, 
2025,      648611901,1,2,85,8,2022, 
2025,      648904601,1,2,68,10,2021, 
2025,      648910001,1,1,57,6,2023, 
2025,      649203201,1,2,95,6,2020, 
2025,      649207501,1,2,48,12,2024,4
2025,      649406401,1,1,60,6,2022, 
2025,      649408601,1,2,59,4,2020, 
2025,      649410101,1,1,95,4,2021, 
2025,      649513301,1,2,52,7,2022, 
2025,      649703001,1,1,71,9,2024, 
2025,      649706001,1,2,68,3,2023, 
2025,      649710201,1,2,87,1,2024, 
2025,      649712301,1,1,66,9,2024, 
2025,      649806701,1,2,64,4,2021, 
2025,      650008301,1,1,46,11,2025, 
2025,      650308001,1,2,54,8,2025, 
2025,      650408901,1,1,78,2,2025, 
2025,      650506401,1,1,0,1,2022, 
2025,      650704901,1,1,10,7,2022, 
2025,      650801901,1,1,98,1,2022, 
2025,      650801901,2,1,44,5,2022, 
2025,      650900601,1,1,22,10,2024, 
2025,      650900701,1,1,2,11,2021, 
2025,      650908601,1,1,0,11,2023, 
2025,      651001301,1,1,2,9,2022, 
2025,      651006201,1,2,2,4,2023, 
2025,      651006501,1,1,0,5,2021, 
2025,      651106001,1,1,53,2,2023, 
2025,      651207001,1,1,6,7,2020, 
2025,      651412901,1,1,14,12,2023, 
2025,      651500501,1,1,57,5,2022, 
2025,      651509301,1,2,47,1,2022,4
2025,      652104401,1,1,89,12,2020, 
2025,      652104401,2,2,42,1,2025,4
2025,      652207901,1,1,21,8,2023, 
2025,      652207901,2,1,82,2,2025, 
2025,      652306601,1,1,86,3,2021, 
2025,      652306601,2,1,89,4,2024, 
2025,      652306801,1,1,84,3,2023, 
2025,      652309901,1,2,0,5,2021, 
2025,      652410601,1,2,14,5,2023,4
2025,      652411201,1,2,38,3,2022,4
2025,      652609001,1,2,98,4,2020, 
2025,      652611901,1,1,81,6,2023, 
2025,      652811401,1,2,43,9,2021,4
2025,      652811701,1,2,91,3,2022, 
2025,      653100701,1,2,69,5,2023, 
2025,      653113301,1,2,84,3,2024, 
2025,      653113701,1,2,48,11,2023,4
2025,      653407001,1,2,98,7,2024, 
2025,      653508701,1,1,95,1,2024, 
2025,      653603701,1,1,52,1,2021, 
2025,      653710201,1,1,56,6,2025, 
2025,      653900601,1,1,24,7,2024, 
2025,      653901501,1,2,51,5,2021, 
2025,      653906101,1,2,66,1,2022, 
2025,      654004601,1,1,90,2,2022, 
2025,      654010801,1,2,65,4,2021, 
2025,      654102101,1,2,93,2,2024, 
2025,      654204401,1,1,80,9,2022, 
2025,      654205301,1,2,98,5,2021, 
2025,      654501101,1,2,37,6,2023,4
2025,      654501301,1,1,9,4,2022, 
2025,      654501401,1,1,83,12,2021, 
2025,      654602201,1,1,52,7,2020, 
2025,      654602201,2,1,19,7,2020, 
2025,      654705101,1,2,40,3,2023,4
2025,      654705401,1,1,30,1,2023, 
2025,      655004801,1,1,42,1,2023, 
2025,      655010801,1,2,77,2,2023, 
2025,      655310201,1,1,76,2,2021, 
2025,      655310201,2,1,35,4,2021, 
2025,      655402101,1,1,85,8,2021, 
2025,      655711301,1,2,80,4,2024, 
2025,      655904001,1,1,53,4,2025, 
2025,      655907801,1,1,73,8,2023, 
2025,      656009301,1,2,26,4,2021,4
2025,      656009601,1,2,54,2,2025, 
2025,      656201801,1,2,68,4,2022, 
2025,      656203501,1,2,39,3,2024,4
2025,      656406201,1,2,100,8,2024, 
2025,      656508501,1,2,68,12,2024, 
2025,      656700201,1,2,47,9,2022,4
2025,      656700301,1,1,23,3,2025, 
2025,      656705001,1,2,93,6,2024, 
2025,      656705101,1,2,90,6,2023, 
2025,      656904201,1,2,86,6,2021, 
2025,      657112301,1,2,78,4,2022, 
2025,      657507901,1,1,58,11,2023, 
2025,      657606401,1,2,85,12,2023, 
2025,      657901701,1,2,60,6,2021, 
2025,      658206901,1,2,79,4,2024, 
2025,      658502501,1,1,78,11,2023, 
2025,      658513001,1,1,75,5,2024, 
2025,      658908001,1,1,74,9,2024, 
2025,      659001701,1,2,89,10,2021, 
2025,      659412001,1,2,97,3,2024, 
2025,      659902901,1,2,100,8,2024, 
2025,      660104201,1,1,72,7,2022, 
2025,      660201701,1,2,80,5,2023, 
2025,      660205601,1,2,101,9,2023, 
2025,      660300501,1,2,62,4,2025, 
2025,      660502201,1,2,78,11,2024, 
2025,      660506501,1,1,89,5,2020, 
2025,      660604901,1,1,100,10,2024, 
2025,      660605201,1,2,90,5,2024, 
2025,      660703501,1,2,15,11,2022,4
2025,      660904201,1,2,91,5,2023, 
2025,      660904201,2,1,51,8,2024, 
2025,      661009101,1,2,85,7,2021, 
2025,      661104201,1,1,70,7,2020, 
2025,      661108001,1,1,58,8,2020, 
2025,      661209001,1,2,35,3,2020,4
2025,      661300201,1,2,70,3,2022, 
2025,      661300201,2,1,75,6,2023, 
2025,      661603201,1,2,40,5,2023,4
2025,      661604801,1,1,19,9,2023, 
2025,      661606901,1,2,50,8,2020, 
2025,      661802701,1,2,67,2,2021, 
2025,      661902701,1,2,55,8,2024, 
2025,      661907401,1,1,67,12,2024, 
2025,      661907401,2,1,49,2,2025, 
2025,      662005001,1,2,70,5,2023, 
2025,      662103001,1,1,40,2,2022, 
2025,      662309001,1,1,23,10,2023, 
2025,      662404301,1,2,81,11,2024, 
2025,      662411601,1,2,82,5,2024, 
2025,      662501301,1,1,62,5,2024, 
2025,      662806601,1,2,95,7,2020, 
2025,      663015501,1,2,94,10,2024, 
2025,      663017801,1,1,84,5,2021, 
2025,      663113801,1,1,39,10,2024, 
2025,      663115201,1,1,64,7,2020, 
2025,      663602101,1,2,82,6,2021, 
2025,      663708501,1,1,79,8,2020, 
2025,      663708501,2,1,20,1,2024, 
2025,      664105901,1,2,68,3,2020, 
2025,      664209301,1,1,72,5,2020, 
2025,      664302501,1,2,51,7,2020, 
2025,      664400701,1,2,89,8,2024, 
2025,      664504101,1,1,27,7,2020, 
2025,      664703001,1,2,57,12,2024, 
2025,      664705101,1,1,76,6,2021, 
2025,      664903501,1,1,21,11,2022, 
2025,      664903901,1,1,51,7,2021, 
2025,      665104101,1,2,93,5,2020, 
2025,      665701401,1,1,45,3,2020, 
2025,      665803101,1,1,68,11,2024, 
2025,      665907401,1,2,79,8,2024, 
2025,      666000501,1,1,9,1,2024, 
2025,      666101301,1,1,29,6,2022, 
2025,      666204701,1,1,80,9,2020, 
2025,      666504201,1,2,66,7,2024, 
2025,      666701901,1,1,50,5,2020, 
2025,      666905001,1,1,44,2,2021, 
2025,      667002401,1,1,80,7,2021, 
2025,      667009301,1,2,90,2,2021, 
2025,      667106301,1,1,28,5,2024, 
2025,      667500301,1,1,43,4,2021, 
2025,      667600101,1,2,50,8,2021, 
2025,      667703601,1,2,90,11,2024, 
2025,      667801301,1,2,92,2,2021, 
2025,      667803701,1,2,88,12,2020, 
2025,      667901901,1,1,27,12,2023, 
2025,      667906701,1,1,1,8,2024, 
2025,      668106801,1,2,45,8,2021,4
2025,      668107001,1,1,74,8,2023, 
2025,      668108601,1,1,38,4,2024, 
2025,      668211601,1,1,75,2,2025, 
2025,      668401701,1,1,85,10,2023, 
2025,      668405401,1,1,70,2,2024, 
2025,      668506201,1,2,65,9,2021, 
2025,      668607901,1,2,91,5,2023, 
2025,      668609901,1,2,62,5,2024, 
2025,      668700301,1,1,75,8,2024, 
2025,      668804501,1,1,38,2,2024, 
2025,      668900701,1,1,80,1,2023, 
2025,      669005101,1,2,60,3,2022, 
2025,      669100401,1,1,92,8,2022, 
2025,      669113201,1,2,78,6,2020, 
2025,      669117101,1,2,75,8,2020, 
2025,      669120301,1,2,95,5,2024, 
2025,      669214001,1,2,70,1,2020, 
2025,      669411901,1,2,84,10,2020, 
2025,      669413901,1,1,49,7,2021, 
2025,      669600401,1,1,63,6,2020, 
2025,      669704201,1,1,77,6,2022, 
2025,      669704301,1,1,88,11,2020, 
2025,      669709001,1,1,4,4,2021, 
2025,      669809801,1,2,54,1,2023, 
2025,      669913701,1,1,0,10,2023, 
2025,      670008201,1,1,80,2,2023, 
2025,      670200101,1,2,97,2,2023, 
2025,      670212801,1,2,33,12,2024,3
2025,      670407101,1,2,61,11,2021, 
2025,      670407201,1,1,98,10,2023, 
2025,      670407201,2,2,99,11,2024, 
2025,      670504301,1,1,80,5,2020, 
2025,      670607701,1,2,73,6,2024, 
2025,      670803501,1,2,86,3,2023, 
2025,      670805601,1,2,87,8,2021, 
2025,      671004601,1,2,65,10,2021, 
2025,      671011501,1,2,9,2,2021, 
2025,      671206301,1,2,96,2,2021, 
2025,      671218801,1,2,65,7,2020, 
2025,      671403201,1,1,47,5,2021, 
2025,      671403401,1,1,52,3,2021, 
2025,      671507801,1,1,70,11,2023, 
2025,      671600201,1,1,87,9,2021, 
2025,      671612501,1,2,73,2,2025, 
2025,      671710801,1,1,72,7,2020, 
2025,      671910401,1,1,93,4,2023, 
2025,      672000901,1,2,44,6,2020,4
2025,      672200401,1,2,58,7,2023, 
2025,      672211301,1,1,99,3,2024, 
2025,      672211301,2,2,97,1,2025, 
2025,      672502201,1,1,71,4,2023, 
2025,      672623801,1,1,19,3,2023, 
2025,      672624701,1,2,75,4,2022, 
2025,      672704101,1,1,30,7,2020, 
2025,      672705601,1,2,51,7,2020, 
2025,      672710201,1,1,73,5,2021, 
2025,      672901001,1,2,45,4,2020,4
2025,      673010201,1,1,70,2,2025, 
2025,      673107901,1,1,83,8,2021, 
2025,      673112801,1,2,91,5,2023, 
2025,      673112801,2,1,43,12,2024, 
2025,      673415201,1,1,77,5,2021, 
2025,      673510601,1,1,53,9,2024, 
2025,      674002601,1,2,107,11,2024, 
2025,      674016601,1,1,46,12,2024, 
2025,      674201701,1,1,24,6,2024, 
2025,      674209801,1,1,0,12,2021, 
2025,      674209901,1,1,56,7,2021, 
2025,      674308101,1,2,67,11,2024, 
2025,      674411701,1,1,77,11,2023, 
