ID1,HHID,QHCLUSTER,QHNUMBER,QHHOME,QH91,QH93,QH95,QH96,QH96A,QH96M,QH96AC,QH97D,QH97M,QH97A,QH99,QH101,QH103,QH106,QHVIOLEN,QH100B
2025,      614107501,6141,75,1,2,2,2, , , , , , , , ,1,2, ,2,2
2025,      614108501,6141,85,1,2,2,2, , , , , , , , ,1,2, ,2,2
2025,      614111201,6141,112,1,2,2,2, , , , , , , , ,2,2,1,6,1
2025,      614111401,6141,114,1, ,2,2, , , , , , , , ,2,2,2,2,2
2025,      614114501,6141,145,1, ,2,2, , , , , , , , ,1,2,2,2,2
2025,      614200101,6142,1,1, ,2,2, , , , , , , ,2,2,2, ,0, 
2025,      614201401,6142,14,1,2,2,2, , , , , , , ,2,2,2, ,6,2
2025,      614201901,6142,19,1, ,2,2, , , , , , , , ,2,2, ,1,2
2025,      614202201,6142,22,1, ,2,2, , , , , , , , ,2,2, ,2,2
2025,      614202301,6142,23,1,2,2,2, , , , , , , , ,2,2, ,1,2
2025,      614203701,6142,37,1,2,2,2, , , , , , , , ,2,2,2,2,2
2025,      614205101,6142,51,1,2,2,2, , , , , , , , ,2,2, ,5,2
2025,      614207401,6142,74,1,2,2,2, , , , , , , , ,2,2,2,3,2
2025,      614304101,6143,41,1,2,2,2, , , , , , , ,2,2,2, ,0, 
2025,      614304401,6143,44,1, ,2,2, , , , , , , ,2,2,2, ,0, 
2025,      614305001,6143,50,1, ,2,2, , , , , , , ,2,2,2,2,2,2
2025,      614305101,6143,51,1, ,2,2, , , , , , , , ,2,2, ,0, 
2025,      614305102,6143,51,2, ,2,2, , , , , , , , ,2,2,2,1,2
2025,      614306401,6143,64,1, ,2,2, , , , , , , ,2,2,2, ,0, 
2025,      614307201,6143,72,1, ,2,2, , , , , , , , ,2,2,2,2,2
2025,      614309701,6143,97,1, ,2,2, , , , , , , ,2,2,2,2,2,2
2025,      614309801,6143,98,1, ,2,2, , , , , , , , ,2,2, ,4,2
2025,      614400501,6144,5,1, ,2,2, , , , , , , , ,2,2, ,4,2
2025,      614400601,6144,6,1, ,2,2, , , , , , , , ,2,2, ,1,2
2025,      614401001,6144,10,1, ,2,2, , , , , , , , ,2,1, ,0, 
2025,      614401201,6144,12,1, ,2,2, , , , , , , , ,2,2, ,0, 
2025,      614402001,6144,20,1,2,2,1,2,1,0,2, , , , ,1,2,2,3,2
2025,      614402601,6144,26,1, ,2,2, , , , , , , , ,2,2,1,1,1
2025,      614402701,6144,27,1, ,2,2, , , , , , , , ,2,2, ,2,2
2025,      614405901,6144,59,1, ,2,2, , , , , , , , ,1,2,2,1,2
2025,      614408101,6144,81,1,2,2,2, , , , , , , , ,2,2,2,2,2
2025,      614409201,6144,92,1,2,2,2, , , , , , , , ,2,2, ,1,2
2025,      614500301,6145,3,1,2,2,1,6,2,10,2, , , , ,2,2, ,2,2
2025,      614501401,6145,14,1, ,2,2, , , , , , , , ,2,2, ,0,2
2025,      614504101,6145,41,1,2,2,2, , , , , , , , ,2,2,2,2,2
2025,      614505901,6145,59,1, ,2,2, , , , , , , , ,2,2,2,1,2
2025,      614506301,6145,63,1, ,2,2, , , , , , , , ,2,2,2,3,2
2025,      614506801,6145,68,1, ,2,2, , , , , , , , ,2,2,2,1,2
2025,      614506901,6145,69,1, ,2,2, , , , , , , , ,2,2,2,2,2
2025,      614508901,6145,89,1,2,2,2, , , , , , , ,2,2,2, ,2,2
2025,      614510001,6145,100,1, ,2,2, , , , , , , ,2,2,2, ,0, 
2025,      614600101,6146,1,1,2,2,2, , , , , , , , ,2,2, ,2,2
2025,      614600201,6146,2,1, ,2,2, , , , , , , ,2,2,2, ,0, 
2025,      614601701,6146,17,1, ,2,2, , , , , , , , ,2,2, ,1,2
2025,      614601801,6146,18,1, ,2,2, , , , , , , , ,2,2,1,2,2
2025,      614601901,6146,19,1,2,2,2, , , , , , , , ,2,2,2,1,2
2025,      614604601,6146,46,1, ,2,2, , , , , , , , ,2,2, ,2,2
2025,      614607401,6146,74,1,2,2,2, , , , , , , , ,2,2, ,2,2
2025,      614609301,6146,93,1, ,2,2, , , , , , , , ,2,2, ,2,2
2025,      614614101,6146,141,1, ,2,2, , , , , , , , ,2,2, ,2,2
2025,      614705001,6147,50,1,2,2,2, , , , , , , , ,1,2, ,2,2
2025,      614705501,6147,55,1, ,2,2, , , , , , , ,2,2,2,2,3,2
2025,      614705701,6147,57,1,2,2,2, , , , , , , , ,2,2,2,2,2
2025,      614706201,6147,62,1,2,2,2, , , , , , , , ,1,2,1,2,1
2025,      614711701,6147,117,1,2,2,2, , , , , , , , ,2,2, ,2,2
2025,      614712901,6147,129,1, ,2,2, , , , , , , , ,2,2, ,0, 
2025,      614715501,6147,155,1, ,2,2, , , , , , , ,1,2,2, ,0, 
2025,      614716101,6147,161,1, ,2,2, , , , , , , , ,2,2, ,2,2
2025,      614718501,6147,185,1, ,2,2, , , , , , , , ,2,2,2,1,2
2025,      614800601,6148,6,1,2,2,1,5,0,2,2, , , , ,1,2,2,5,1
2025,      614802001,6148,20,1, ,2,2, , , , , , , , ,1,2,2,4,2
2025,      614802101,6148,21,1,2,2,2, , , , , , , , ,2,2, ,2,2
2025,      614803401,6148,34,1, ,2,2, , , , , , , , ,2,2, ,2,2
2025,      614804901,6148,49,1, ,2,2, , , , , , , , ,2,2,2,2,2
2025,      614807101,6148,71,1, ,2,1,1,3,5,2, , , , ,1,2,2,1,2
2025,      614809201,6148,92,1, ,2,2, , , , , , , , ,1,2,2,2,1
2025,      614809901,6148,99,1, ,2,1,2,3,8,2, , , , ,1,2,2,2,2
2025,      614813101,6148,131,1, ,2,2, , , , , , , , ,2,2,2,2,2
2025,      614813201,6148,132,1,2,2,1,2,1,0,2, , , , ,1,2,2,5,2
2025,      614900501,6149,5,1, ,2,2, , , , , , , ,2,2,2, ,0, 
2025,      614900701,6149,7,1, ,2,2, , , , , , , , ,2,2,2,2,2
2025,      614902501,6149,25,1,2,2,2, , , , , , , , ,2,2, ,2,2
2025,      614902601,6149,26,1, ,2,2, , , , , , , , ,2,2,2,2,2
2025,      614905801,6149,58,1, ,2,1,2,11,9,2, , , , ,1,2, ,2,2
2025,      614905901,6149,59,1, ,2,2, , , , , , , , ,2,2,2,1,2
2025,      614906801,6149,68,1, ,2,2, , , , , , , ,1,2,2, ,0, 
2025,      614909201,6149,92,1, ,2,2, , , , , , , , ,2,2, ,2,2
2025,      614909601,6149,96,1,2,2,2, , , , , , , , ,1,2,2,2,2
2025,      614910001,6149,100,1, ,2,1,2,0,6,2, , , , ,1,2,2,2,2
2025,      615002001,6150,20,1, ,2,2, , , , , , , , ,2,2,2,1,2
2025,      615002101,6150,21,1,2,2,2, , , , , , , , ,2,2, ,2,2
2025,      615002201,6150,22,1, ,2,2, , , , , , , , ,2,2, ,3,2
2025,      615002301,6150,23,1, ,2,1,2,0,9,2, , , , ,2,2,2,2,1
2025,      615002401,6150,24,1, ,2,2, , , , , , , , ,2,2, ,0, 
2025,      615005701,6150,57,1, ,2,2, , , , , , , , ,1,2,2,2,2
2025,      615005801,6150,58,1, ,2,2, , , , , , , ,1,2,2, ,0, 
2025,      615005901,6150,59,1, ,2,2, , , , , , , , ,1,2, ,1,2
2025,      615006001,6150,60,1,2,2,1,2,13,6,2, , , , ,2,2, ,0, 
2025,      615006101,6150,61,1,2,2,1,2,1,5,2, , , , ,1,2,2,2,2
2025,      615008401,6150,84,1,2,2,2, , , , , , , , ,1,2,2,2,2
2025,      615008901,6150,89,1,2,2,2, , , , , , , , ,1,2, ,1,2
2025,      615009001,6150,90,1, ,2,2, , , , , , , ,2,2,2, ,0, 
2025,      615009101,6150,91,1, ,2,2, , , , , , , , ,2,2, ,0, 
2025,      615009301,6150,93,1,2,2,2, , , , , , , , ,2,2,2,2,2
2025,      615103401,6151,34,1,2,2,1,2,13,11,2, , , , ,2,2,2,4,2
2025,      615103501,6151,35,1,2,2,1,2,13,11,2, , , , ,2,2, ,3,2
2025,      615103601,6151,36,1, ,2,1,1,0,6,2, , , , ,1,2,2,1,1
2025,      615103701,6151,37,1, ,2,1,2,0,11,2, , , , ,1,2,2,2,1
2025,      615103801,6151,38,1, ,2,2, , , , , , , ,1,2,2, ,0, 
2025,      615106701,6151,67,1, ,2,2, , , , , , , ,1,2,2,2,2,2
2025,      615106801,6151,68,1,2,2,2, , , , , , , , ,2,2, ,0, 
2025,      615106901,6151,69,1, ,2,1,2,11,11,2, , , , ,1,2,2,2,1
2025,      615107001,6151,70,1, ,2,1,3,4,11,2, , , ,1,2,2, ,3,2
2025,      615107101,6151,71,1, ,2,1,1,12,11,2, , , , ,1,2, ,2,2
2025,      615107201,6151,72,1, ,2,2, , , , , , , , ,1,2,2,2,2
2025,      615107301,6151,73,1, ,2,1,1,6,8,2, , , , ,1,2,2,1,2
2025,      615107701,6151,77,1, ,2,2, , , , , , , ,1,1,2, ,3,2
2025,      615107901,6151,79,1, ,2,1,2,13,11,2, , , , ,2,2,2,2,1
2025,      615201201,6152,12,1, ,2,2, , , , , , , ,1,2,2, ,0, 
2025,      615201301,6152,13,1,2,2,2, , , , , , , , ,2,2, ,1,2
2025,      615201401,6152,14,1,2,2,1,2,13,5,2, , , , ,2,1, ,4,2
2025,      615201901,6152,19,1,2,2,2, , , , , , , , ,1,2, ,2,2
2025,      615202001,6152,20,1, ,2,2, , , , , , , , ,2,2, ,0, 
2025,      615203601,6152,36,1, ,2,2, , , , , , , , ,1,2,2,2,1
2025,      615204301,6152,43,1, ,2,2, , , , , , , ,1,2,2, ,0,2
2025,      615205201,6152,52,1, ,2,2, , , , , , , , ,2,2, ,2,2
2025,      615206001,6152,60,1, ,2,2, , , , , , , , ,1,2,2,2,2
2025,      615206101,6152,61,1, ,2,1,1,1,8,2, , , , ,2,2,2,1,2
2025,      615206901,6152,69,1,2,2,1,2,10,10,2, , , , ,1,1,2,2,2
2025,      615207301,6152,73,1, ,2,2, , , , , , , , ,2,2, ,0, 
2025,      615207701,6152,77,1, ,2,2, , , , , , , ,2,2,2, ,0, 
2025,      615207901,6152,79,1,2,2,1,2,13,9,2, , , , ,2,2, ,0, 
2025,      615208301,6152,83,1,2,2,1,2,13,8,2, , , , ,1,2,2,2,1
2025,      615300101,6153,1,1,2,1,1,4,0,9,2, , , , ,1,2,2,1,1
2025,      615300201,6153,2,1, ,2,2, , , , , , , ,1,1,2, ,0, 
2025,      615300601,6153,6,1, ,1,1,2,12,7,2, , , , ,2,2, ,0, 
2025,      615300901,6153,9,1, ,2,2, , , , , , , ,1,2,2, ,0, 
2025,      615301001,6153,10,1, ,2,1,1,10,6,2, , , , ,1,2, ,1,2
2025,      615301201,6153,12,1, ,2,2, , , , , , , ,1,1,1, ,0, 
2025,      615301601,6153,16,1, ,2,2, , , , , , , ,2,1,2, ,0, 
2025,      615302001,6153,20,1, ,2,2, , , , , , , ,1,2,2, ,0, 
2025,      615302301,6153,23,1,2,2,2, , , , , , , , ,2,2, ,2,2
2025,      615302601,6153,26,1,2,2,2, , , , , , , , ,1,2, ,1,2
2025,      615303601,6153,36,1,2,2,2, , , , , , , , ,2,2, ,4,2
2025,      615304701,6153,47,1, ,2,2, , , , , , , ,1,2,2, ,2,2
2025,      615400101,6154,1,1,2,2,2, , , , , , , , ,2,2, ,1,2
2025,      615400201,6154,2,1, ,2,2, , , , , , , , ,2,2,2,2,1
2025,      615400501,6154,5,1, ,2,2, , , , , , , , ,1,2,2,2,2
2025,      615402301,6154,23,1, ,2,2, , , , , , , , ,2,2,2,2,1
2025,      615402401,6154,24,1,1,2,2, , , , , , , , ,2,2, ,3,2
2025,      615402501,6154,25,1,2,2,2, , , , , , , , ,2,2,2,1,2
2025,      615402601,6154,26,1,2,2,2, , , , , , , , ,2,2, ,2,2
2025,      615412201,6154,122,1, ,2,1,2,6,11,2, , , , ,1,2,2,2,1
2025,      615412301,6154,123,1,2,2,2, , , , , , , ,1,2,2, ,2,2
2025,      615412401,6154,124,1, ,2,2, , , , , , , ,2,2,2, ,0, 
2025,      615412501,6154,125,1,2,2,1,2,9,11,2, , , , ,2,2, ,2,2
2025,      615412601,6154,126,1,2,2,2, , , , , , , , ,2,2,2,1,2
2025,      615505101,6155,51,1,2,2,2, , , , , , , ,2,2,2, ,7,2
2025,      615505201,6155,52,1,2,2,2, , , , , , , , ,2,2,2,0,2
2025,      615505301,6155,53,1, ,2,2, , , , , , , , ,2,2,2,2,1
2025,      615505401,6155,54,1,2,2,2, , , , , , , , ,2,2, ,1,2
2025,      615505501,6155,55,1,2,2,1,2,1,6,2, , , , ,1,2,2,2,1
2025,      615511401,6155,114,1, ,2,2, , , , , , , , ,2,2, ,1,2
2025,      615511501,6155,115,1, ,2,2, , , , , , , ,2,2,2, ,0, 
2025,      615511601,6155,116,1, ,2,1,2,12,2,2, , , ,1,1,2,2,2,1
2025,      615511701,6155,117,1,2,2,2, , , , , , , , ,1,2,2,2,2
2025,      615511801,6155,118,1,2,2,2, , , , , , , , ,2,2, ,1,2
2025,      615512401,6155,124,1,2,2,2, , , , , , , , ,2,2, ,0,2
2025,      615512501,6155,125,1,2,2,2, , , , , , , , ,1,2,2,2,1
2025,      615512601,6155,126,1, ,2,1,2,10,9,2, , , , ,1,2,2,2,2
2025,      615512901,6155,129,1, ,2,2, , , , , , , ,1,2,2, ,0, 
2025,      615513001,6155,130,1,2,2,2, , , , , , , , ,1,2,2,2,1
2025,      615601901,6156,19,1,2,2,2, , , , , , , , ,2,2, ,2,2
2025,      615602001,6156,20,1, ,2,2, , , , , , , , ,2,2,2,2,1
2025,      615602401,6156,24,1, ,2,2, , , , , , , , ,1,2,2,2,1
2025,      615602601,6156,26,1, ,2,2, , , , , , , , ,1,2, ,2,2
2025,      615604701,6156,47,1, ,2,2, , , , , , , , ,1,2, ,2,2
2025,      615605401,6156,54,1, ,2,2, , , , , , , , ,2,2,2,2,2
2025,      615605501,6156,55,1,2,2,2, , , , , , , ,2,1,2, ,3,2
2025,      615605601,6156,56,1,2,2,1,2,0,6,2, , , , ,1,2,2,2,2
2025,      615605602,6156,56,2,2,2,2, , , , , , , , ,2,2, ,2,2
2025,      615605701,6156,57,1, ,2,2, , , , , , , , ,1,2,2,2,2
2025,      615605801,6156,58,1, ,2,2, , , , , , , ,2,1,2, ,2,2
2025,      615606801,6156,68,1, ,2,2, , , , , , , ,2,2,2, ,0, 
2025,      615607001,6156,70,1,2,2,2, , , , , , , , ,1,2,2,2,1
2025,      615607101,6156,71,1, ,2,2, , , , , , , ,2,1,2, ,0, 
2025,      615607201,6156,72,1, ,2,2, , , , , , , , ,1,2,2,2,1
2025,      615701601,6157,16,1,2,2,2, , , , , , , , ,1,2,2,2,1
2025,      615701701,6157,17,1, ,2,2, , , , , , , , ,2,2, ,2,2
2025,      615701801,6157,18,1, ,2,2, , , , , , , , ,2,2, ,0, 
2025,      615701901,6157,19,1, ,2,1,1,13,8,2, , , , ,1,2,2,2,1
2025,      615702001,6157,20,1,2,2,1,2,9,11,2, , , , ,1,2,2,3,2
2025,      615703101,6157,31,1,2,2,1,2,13,11,2, , , , ,1,2, ,2,2
2025,      615703301,6157,33,1, ,2,1,1,3,8,2, , , , ,1,2,2,1,2
2025,      615703501,6157,35,1, ,2,2, , , , , , , , ,2,2, ,2,2
2025,      615703701,6157,37,1, ,2,2, , , , , , , , ,2,2, ,2,2
2025,      615704501,6157,45,1, ,2,2, , , , , , , ,1,2,2,2,2,2
2025,      615704601,6157,46,1, ,2,2, , , , , , , ,1,2,2, ,0, 
2025,      615704701,6157,47,1, ,2,2, , , , , , , ,2,2,2, ,0, 
2025,      615704801,6157,48,1,2,2,2, , , , , , , , ,1,2, ,2,2
2025,      615704901,6157,49,1,2,2,2, , , , , , , ,1,2,2,2,4,2
2025,      615800901,6158,9,1, ,2,2, , , , , , , , ,2,2, ,2,2
2025,      615801601,6158,16,1,2,2,1,1,13,4,2, , , , ,1,1,2,1,1
2025,      615801801,6158,18,1,2,2,1,2,13,7,2, , , , ,2,2,2,4,1
2025,      615802101,6158,21,1, ,2,2, , , , , , , , ,2,2, ,2,2
2025,      615803001,6158,30,1, ,2,1,2,10,8,2, , , , ,1,2,2,2,1
2025,      615803701,6158,37,1,2,2,1,1,13,2,2, , , , ,2,2, ,3,2
2025,      615804201,6158,42,1, ,2,1,1,13,7,2, , , , ,2,2, ,0,2
2025,      615805001,6158,50,1, ,2,2, , , , , , , ,2,2,2,2,0,1
2025,      615805501,6158,55,1,2,2,1,2,1,6,2, , , , ,1,2,2,2,1
2025,      615806201,6158,62,1, ,2,1,1,1,7,2, , , , ,1,2,2,1,1
2025,      615806601,6158,66,1, ,2,2, , , , , , , , ,2,2, ,1,2
2025,      615807101,6158,71,1, ,2,1,2,2,8,2, , , , ,1,2,2,2,1
2025,      615807501,6158,75,1,2,2,1,2,13,7,2, , , , ,1,2, ,2,2
2025,      615807601,6158,76,1, ,2,2, , , , , , , , ,1,2, ,0, 
2025,      615900201,6159,2,1, ,2,2, , , , , , , , ,1,2, ,2,2
2025,      615900301,6159,3,1, ,2,1,2,13,11,2, , , , ,2,2, ,0, 
2025,      615900401,6159,4,1, ,2,2, , , , , , , ,1,2,2, ,0, 
2025,      615900701,6159,7,1, ,2,1,1,12,11,2, , , , ,2,2, ,0,2
2025,      615900901,6159,9,1,2,2,1,2,13,10,2, , , , ,1,2,2,2,1
2025,      615901101,6159,11,1, ,2,2, , , , , , , , ,2,2, ,0, 
2025,      615901201,6159,12,1, ,2,2, , , , , , , ,1,2,2, ,0, 
2025,      615901301,6159,13,1, ,2,2, , , , , , , ,1,2,2, ,0, 
2025,      615901401,6159,14,1, ,2,2, , , , , , , ,1,2,2, ,0, 
2025,      615902701,6159,27,1, ,2,2, , , , , , , , ,2,2, ,0, 
2025,      615902801,6159,28,1,2,2,2, , , , , , , , ,2,2,2,2,2
2025,      615902901,6159,29,1, ,2,2, , , , , , , , ,2,2, ,2,2
2025,      615903001,6159,30,1,2,2,1,1,1,7,2, , , , ,1,2,2,2,2
2025,      615903301,6159,33,1, ,2,2, , , , , , , , ,2,2, ,0, 
2025,      616002501,6160,25,1,2,2,1,9,9,4,2, , , ,1,1,2, ,6,2
2025,      616002601,6160,26,1,2,2,2, , , , , , , , ,1,2,2,2,1
2025,      616002701,6160,27,1,2,2,2, , , , , , , , ,2,2, ,2,2
2025,      616002801,6160,28,1, ,2,2, , , , , , , , ,2,2, ,1,2
2025,      616002901,6160,29,1,2,2,2, , , , , , , , ,2,2, ,2,2
2025,      616005501,6160,55,1,2,2,2, , , , , , , , ,2,2, ,1,2
2025,      616005601,6160,56,1, ,2,1,2,8,2,2, , , , ,2,2, ,2,1
2025,      616005701,6160,57,1,2,2,1,2,6,0,2, , , , ,2,2, ,1,2
2025,      616005801,6160,58,1, ,2,2, , , , , , , , ,1,2, ,1,2
2025,      616006001,6160,60,1,2,2,2, , , , , , , , ,1,2,2,5,1
2025,      616009901,6160,99,1, ,2,2, , , , , , , , ,2,2, ,0, 
2025,      616010001,6160,100,1, ,2,2, , , , , , , , ,1,2, ,1,2
2025,      616010101,6160,101,1, ,2,1,1,10,1,2, , , , ,1,2,2,1,1
2025,      616010201,6160,102,1, ,2,2, , , , , , , , ,2,2, ,0, 
2025,      616010301,6160,103,1,2,2,2, , , , , , , , ,2,2, ,2,2
2025,      616100601,6161,6,1,2,2,2, , , , , , , , ,2,2, ,3,2
2025,      616104301,6161,43,1,2,2,2, , , , , , , , ,2,2,2,2,2
2025,      616107101,6161,71,1, ,2,2, , , , , , , , ,2,2,2,2,2
2025,      616108201,6161,82,1, ,2,2, , , , , , , , ,2,2,2,2,2
2025,      616108301,6161,83,1, ,2,2, , , , , , , , ,2,2, ,0, 
2025,      616109401,6161,94,1, ,2,2, , , , , , , , ,2,2, ,1,2
2025,      616110201,6161,102,1, ,2,2, , , , , , , , ,2,2, ,6,2
2025,      616110901,6161,109,1, ,2,2, , , , , , , ,2,2,2, ,0, 
2025,      616111301,6161,113,1, ,2,2, , , , , , , ,2,2,2, ,0, 
2025,      616200101,6162,1,1,2,2,2, , , , , , , ,2,2,2,2,10,2
2025,      616200401,6162,4,1,2,2,2, , , , , , , , ,2,2, ,0, 
2025,      616200901,6162,9,1, ,2,2, , , , , , , , ,2,2,2,1,2
2025,      616203001,6162,30,1,2,2,2, , , , , , , , ,2,2,2,3,2
2025,      616205601,6162,56,1, ,2,2, , , , , , , , ,2,2, ,0, 
2025,      616207801,6162,78,1,2,2,2, , , , , , , , ,2,2,2,2,2
2025,      616209401,6162,94,1,2,2,2, , , , , , , , ,2,2,2,3,2
2025,      616209601,6162,96,1,2,2,2, , , , , , , , ,2,2,2,6,2
2025,      616211301,6162,113,1,2,2,2, , , , , , , , ,2,2, ,0, 
2025,      616211401,6162,114,1, ,2,2, , , , , , , , ,2,2, ,0, 
2025,      616301001,6163,10,1, ,2,2, , , , , , , ,2,2,2, ,0, 
2025,      616302801,6163,28,1, ,2,2, , , , , , , ,2,2,2, ,0, 
2025,      616303101,6163,31,1,2,2,2, , , , , , , ,2,2,2, ,0, 
2025,      616304201,6163,42,1, ,2,2, , , , , , , , ,2,2,2,2,2
2025,      616307501,6163,75,1, ,2,2, , , , , , , , ,2,2,2,2,2
2025,      616308301,6163,83,1, ,2,2, , , , , , , , ,2,2, ,0, 
2025,      616308701,6163,87,1, ,2,2, , , , , , , ,2,2,2, ,0, 
2025,      616308801,6163,88,1, ,2,2, , , , , , , , ,2,2,2,1,2
2025,      616309501,6163,95,1,2,2,2, , , , , , , ,2,2,2,2,4,2
2025,      616400201,6164,2,1,2,2,2, , , , , , , , ,2,2, ,2,2
2025,      616401201,6164,12,1, ,2,2, , , , , , , ,2,2,2,2,2,2
2025,      616402401,6164,24,1, ,2,2, , , , , , , ,2,2,2, ,4,2
2025,      616402901,6164,29,1, ,2,2, , , , , , , ,2,2,2, ,0, 
2025,      616403201,6164,32,1,2,2,2, , , , , , , ,2,2,2, ,2,2
2025,      616403401,6164,34,1, ,2,2, , , , , , , ,2,2,2, ,3,2
2025,      616403601,6164,36,1, ,2,2, , , , , , , ,2,2,2, ,0,2
2025,      616403901,6164,39,1, ,2,2, , , , , , , , ,2,2, ,0, 
2025,      616404401,6164,44,1, ,2,2, , , , , , , , ,2,2, ,2,2
2025,      616500201,6165,2,1, ,2,2, , , , , , , , ,2,2,2,2,2
2025,      616500301,6165,3,1,2,2,2, , , , , , , , ,2,2,2,2,2
2025,      616502201,6165,22,1,2,2,2, , , , , , , , ,2,2,2,2,2
2025,      616503201,6165,32,1,2,2,2, , , , , , , , ,2,2,2,1,2
2025,      616505501,6165,55,1,2,2,2, , , , , , , , ,2,2, ,2,2
2025,      616506001,6165,60,1,2,2,2, , , , , , , , ,2,2,2,4,2
2025,      616506901,6165,69,1, ,2,2, , , , , , , ,2,2,2,2,1,2
2025,      616508701,6165,87,1, ,2,2, , , , , , , , ,2,2, ,0, 
2025,      616600301,6166,3,1,2,2,2, , , , , , , , ,2,2, ,1,2
2025,      616601301,6166,13,1,2,2,2, , , , , , , , ,1,2,2,3,2
2025,      616601401,6166,14,1,2,2,2, , , , , , , , ,2,2, ,2,2
2025,      616602201,6166,22,1,2,2,2, , , , , , , , ,2,2, ,2,2
2025,      616603601,6166,36,1,2,2,2, , , , , , , , ,2,2,2,3,2
2025,      616604401,6166,44,1,2,2,2, , , , , , , , ,2,2, ,0, 
2025,      616606201,6166,62,1, ,2,2, , , , , , , , ,2,2,2,2,2
2025,      616607101,6166,71,1, ,2,2, , , , , , , , ,2,2, ,1,2
2025,      616609001,6166,90,1,2,2,2, , , , , , , , ,2,2, ,5,2
2025,      616700501,6167,5,1, ,2,2, , , , , , , , ,1,2,2,2,2
2025,      616702201,6167,22,1,2,2,2, , , , , , , , ,2,2, ,1,2
2025,      616702301,6167,23,1,2,2,2, , , , , , , , ,2,2,2,1,2
2025,      616703501,6167,35,1,2,2,2, , , , , , , , ,2,2, ,0, 
2025,      616703901,6167,39,1,2,2,2, , , , , , , , ,2,2,2,2,2
2025,      616704901,6167,49,1,2,2,2, , , , , , , , ,2,2,2,2,2
2025,      616704902,6167,49,2, ,2,2, , , , , , , ,2,2,2, ,0, 
2025,      616707201,6167,72,1, ,2,2, , , , , , , , ,2,2, ,1,2
2025,      616707501,6167,75,1,2,2,2, , , , , , , , ,2,2,2,2,2
2025,      616709301,6167,93,1,2,2,1,2,1,4,2, , , , ,2,2,2,2,2
2025,      616710801,6167,108,1,2,2,2, , , , , , , , ,2,2, ,2,2
2025,      616800301,6168,3,1,2,2,2, , , , , , , , ,1,2,2,2,2
2025,      616800302,6168,3,2,2,2,1,2,1,9,2, , , , ,1,2,2,2,2
2025,      616802701,6168,27,1,2,2,2, , , , , , , , ,2,2, ,1,2
2025,      616803501,6168,35,1,2,2,2, , , , , , , , ,2,2, ,2,2
2025,      616804501,6168,45,1, ,2,2, , , , , , , , ,2,1,2,4,2
2025,      616805201,6168,52,1,2,2,2, , , , , , , , ,2,2, ,3,2
2025,      616805901,6168,59,1,2,2,2, , , , , , , , ,2,2,2,1,2
2025,      616809401,6168,94,1,2,2,2, , , , , , , , ,2,2,2,4,2
2025,      616811101,6168,111,1,2,2,2, , , , , , , , ,2,2, ,3,2
2025,      616812901,6168,129,1,2,2,2, , , , , , , , ,2,2,2,2,2
2025,      616813001,6168,130,1, ,2,2, , , , , , , , ,2,2,2,1,2
2025,      616901901,6169,19,1, ,2,2, , , , , , , , ,1,2,2,2,2
2025,      616902001,6169,20,1, ,2,2, , , , , , , , ,2,2,2,2,2
2025,      616904501,6169,45,1,2,2,2, , , , , , , , ,2,2,2,2,2
2025,      616908301,6169,83,1, ,2,1,2,0,10,2, , , , ,1,2,2,2,2
2025,      616908801,6169,88,1, ,2,2, , , , , , , , ,1,2,2,2,2
2025,      616909401,6169,94,1, ,2,2, , , , , , , ,1,2,2, ,0, 
2025,      616909601,6169,96,1,2,2,2, , , , , , , , ,1,2,2,2,2
2025,      616910301,6169,103,1, ,2,2, , , , , , , , ,2,2, ,1,2
2025,      616911101,6169,111,1,2,2,2, , , , , , , , ,1,2,2,1,2
2025,      616913501,6169,135,1, ,2,2, , , , , , , ,1,2,2,2,2,2
2025,      617000701,6170,7,1, ,2,2, , , , , , , ,2,2,2, ,2,2
2025,      617001701,6170,17,1,2,2,2, , , , , , , , ,2,2,2,1,2
2025,      617003301,6170,33,1, ,2,2, , , , , , , ,2,2,2,2,6,2
2025,      617003901,6170,39,1,2,2,2, , , , , , , , ,2,2, ,2,2
2025,      617005301,6170,53,1,2,2,2, , , , , , , , ,2,2,2,3,2
2025,      617006101,6170,61,1, ,2,2, , , , , , , ,2,2,2,2,0,2
2025,      617007001,6170,70,1, ,2,2, , , , , , , ,2,2,2, ,0, 
2025,      617007701,6170,77,1, ,2,2, , , , , , , , ,2,2, ,1,2
2025,      617007901,6170,79,1, ,2,2, , , , , , , ,2,2,2,2,3,2
2025,      617009001,6170,90,1, ,2,2, , , , , , , , ,2,2,2,0,2
2025,      617101901,6171,19,1, ,2,2, , , , , , , , ,2,2, ,2,2
2025,      617102801,6171,28,1, ,2,2, , , , , , , , ,2,2,2,2,2
2025,      617103001,6171,30,1,2,2,1,2,1,6,2, , , , ,2,2,2,2,2
2025,      617105001,6171,50,1,2,2,2, , , , , , , ,2,2,2, ,0, 
2025,      617107101,6171,71,1, ,2,2, , , , , , , ,2,2,2,2,3,2
2025,      617107801,6171,78,1,2,2,2, , , , , , , , ,2,2, ,3,2
2025,      617108601,6171,86,1, ,2,2, , , , , , , , ,2,2,2,5,2
2025,      617109001,6171,90,1, ,2,1,2,0,3,2, , , , ,2,2, ,2,2
2025,      617113801,6171,138,1,2,2,2, , , , , , , , ,2,2,2,1,2
