ID1,HHID,HVIDX,QHCLUSTER,QHNUMBER,QHHOME,PS102_1A,PS102_1M,PS102_1S,PS4
2025,      435516101,3,4355,161,1,1,5,2,1
2025,      435516801,4,4355,168,1,3,0,2,1
2025,      435516901,6,4355,169,1,1,5,1,1
2025,      435516901,7,4355,169,1,0,8,2,2
2025,      435517001,6,4355,170,1,1,6,1,1
2025,      435517001,8,4355,170,1,0,2,2,2
2025,      435603601,5,4356,36,1,1,5,2,1
2025,      435603701,7,4356,37,1,3,7,1,1
2025,      435603701,8,4356,37,1,0,8,2,2
2025,      435603801,7,4356,38,1,3,5,2,1
2025,      435603901,6,4356,39,1,4,1,2,1
2025,      435616001,4,4356,160,1,4,2,2,1
2025,      435616301,3,4356,163,1,1,4,1,1
2025,      435616301,4,4356,163,1,0,3,2,2
2025,      435703001,3,4357,30,1,0,4,2,1
2025,      435707201,3,4357,72,1,1,3,2,1
2025,      435707301,4,4357,73,1,0,10,2,1
2025,      435707401,3,4357,74,1,2,8,2,1
2025,      435707501,5,4357,75,1,2,0,2,1
2025,      435800101,4,4358,1,1,1,2,1,1
2025,      435800101,5,4358,1,1,0,6,2,2
2025,      435804401,5,4358,44,1,0,2,2,1
2025,      435804801,3,4358,48,1,4,2,2,1
2025,      435804901,3,4358,49,1,5,6,1,1
2025,      435804901,4,4358,49,1,1,6,2,2
2025,      435907801,2,4359,78,1,0,3,2,1
2025,      435908201,4,4359,82,1,1,3,2,1
2025,      435908501,4,4359,85,1,4,0,2,1
2025,      435909001,2,4359,90,1,1,3,2,1
2025,      435913601,5,4359,136,1,0,5,2,1
2025,      435913701,1,4359,137,1,0,6,2,1
2025,      435913801,3,4359,138,1,1,3,2,1
2025,      435914301,3,4359,143,1,3,8,2,1
2025,      436002201,4,4360,22,1,2,4,2,1
2025,      436012001,5,4360,120,1,2,2,2,1
2025,      436103601,3,4361,36,1,1,3,2,1
2025,      436103801,4,4361,38,1,1,1,2,1
2025,      436106501,5,4361,65,1,1,4,2,1
2025,      436113401,3,4361,134,1,3,1,2,1
2025,      436113501,3,4361,135,1,2,3,2,1
2025,      436113701,4,4361,137,1,0,2,2,1
2025,      436201101,6,4362,11,1,0,1,2,1
2025,      436201301,4,4362,13,1,1,6,2,1
2025,      436203801,4,4362,38,1,0,5,2,1
2025,      436204001,3,4362,40,1,2,0,2,1
2025,      436204101,7,4362,41,1,0,1,2,1
2025,      436210001,3,4362,100,1,3,98,2,1
2025,      436303001,3,4363,30,1,4,0,2,1
2025,      436305601,5,4363,56,1,0,4,2,1
2025,      436307001,4,4363,70,1,4,5,2,1
2025,      436307401,4,4363,74,1,0,6,2,1
2025,      436307901,2,4363,79,1,1,0,1,1
2025,      436307901,3,4363,79,1,0,8,2,2
2025,      436502301,4,4365,23,1,0,4,2,1
2025,      436509501,2,4365,95,1,0,3,2,1
2025,      436511101,1,4365,111,1,0,9,1,1
2025,      436511101,2,4365,111,1,0,9,1,2
2025,      436511101,3,4365,111,1,0,9,2,3
2025,      436900401,4,4369,4,1,0,6,2,1
2025,      436903601,4,4369,36,1,4,0,2,1
2025,      436907701,3,4369,77,1,1,6,1,1
2025,      436907701,4,4369,77,1,1,6,1,2
2025,      436907701,5,4369,77,1,1,6,2,3
2025,      436913401,3,4369,134,1,2,4,2,1
2025,      437012601,2,4370,126,1,0,1,1,1
2025,      437012601,3,4370,126,1,1,4,2,2
2025,      437200101,3,4372,1,1,0,11,1,1
2025,      437200101,4,4372,1,1,1,7,2,2
2025,      437200301,2,4372,3,1,2,7,2,1
2025,      437202301,3,4372,23,1,8,5,1,1
2025,      437202301,4,4372,23,1,8,5,1,2
2025,      437202301,5,4372,23,1,4,5,2,3
2025,      437205801,2,4372,58,1,2,4,1,1
2025,      437205801,5,4372,58,1,2,4,2,2
2025,      437209601,4,4372,96,1,1,3,1,1
2025,      437209601,5,4372,96,1,2,4,2,2
2025,      437300201,4,4373,2,1,3,2,2,1
2025,      437505001,5,4375,50,1,0,4,2,1
2025,      437606201,3,4376,62,1,3,3,1,1
2025,      437606201,5,4376,62,1,6,3,2,2
2025,      437606501,5,4376,65,1,2,6,2,1
2025,      437606601,4,4376,66,1,0,4,1,1
2025,      437606601,5,4376,66,1,0,4,2,2
2025,      437706401,6,4377,64,1,1,1,2,1
2025,      437803601,6,4378,36,1,2,0,2,1
2025,      437804101,4,4378,41,1,2,6,2,1
2025,      437804501,4,4378,45,1,3,2,2,1
2025,      437815001,6,4378,150,1,0,7,2,1
2025,      437815201,5,4378,152,1,0,4,2,1
2025,      437815401,4,4378,154,1,4,0,2,1
2025,      437815701,3,4378,157,1,5,0,1,1
2025,      437815701,4,4378,157,1,4,0,2,2
2025,      437815801,3,4378,158,1,4,0,2,1
2025,      437815901,4,4378,159,1,1,7,2,1
2025,      438000101,4,4380,1,1,2,0,2,1
2025,      438000201,4,4380,2,1,4,2,2,1
2025,      438003601,6,4380,36,1,2,6,2,1
2025,      438003701,5,4380,37,1,2,10,2,1
2025,      438004301,7,4380,43,1,2,0,2,1
2025,      438105301,3,4381,53,1,4,10,2,1
2025,      438108201,7,4381,82,1,0,8,2,1
2025,      438200101,3,4382,1,1,0,3,1,1
