ID1,QHCLUSTER,QHNUMBER,QHHOME,PS107_1A,PS107_1M,PS107_1S,PS6,HVIDX,HHID
2023,3881,2,1,0,5,2,1,4,      388100201
2023,3882,3,1,2,0,2,1,4,      388200301
2023,3882,23,1,1,2,2,1,4,      388202301
2023,3882,27,1,0,6,2,1,4,      388202701
2023,3882,36,1,2,0,2,1,3,      388203601
2023,3883,10,1,1,0,2,1,4,      388301001
2023,3883,31,1,0,1,2,1,4,      388303101
2023,3914,69,1,0,11,1,1,4,      391406901
2023,3914,69,1,0,11,2,2,8,      391406901
2023,3919,44,1,0,1,2,1,3,      391904401
2023,3920,53,1,1,4,2,1,4,      392005301
2023,3941,21,1,1,0,2,1,3,      394102101
2023,3951,127,1,0,7,2,1,3,      395112701
2023,3953,145,1,0,3,2,1,4,      395314501
2023,3954,135,1,1,0,1,1,3,      395413501
2023,3954,135,1,1,0,2,2,4,      395413501
2023,3955,84,1,1,2,2,1,7,      395508401
2023,3960,3,1,0,6,1,1,5,      396000301
2023,3960,3,1,0,1,2,2,6,      396000301
2023,3960,35,1,1,6,2,1,5,      396003501
2023,3964,44,1,1,0,1,1,3,      396404401
2023,3964,44,1,1,0,2,2,4,      396404401
2023,3964,45,1,0,2,2,1,3,      396404501
2023,3972,52,1,1,3,2,1,4,      397205201
2023,3976,49,1,1,7,2,1,5,      397604901
2023,3976,83,1,0,1,2,1,3,      397608301
2023,3977,31,1,0,3,2,1,3,      397703101
2023,3987,124,1,0,6,2,1,6,      398712401
2023,3987,125,1,0,1,2,1,5,      398712501
2023,3987,137,1,0,2,2,1,4,      398713701
2023,3988,98,1,1,6,2,1,5,      398809801
2023,3998,47,1,0,2,2,1,5,      399804701
2023,4004,52,1,1,10,2,1,4,      400405201
2023,4007,100,1,0,9,2,1,3,      400710001
2023,4011,98,1,0,5,2,1,3,      401109801
2023,4014,93,1,0,6,2,1,6,      401409301
2023,4017,55,1,2,0,2,1,4,      401705501
2023,4020,3,1,1,5,2,1,4,      402000301
2023,4025,74,1,0,3,2,1,3,      402507401
2023,4025,144,1,0,7,2,1,5,      402514401
2023,4027,31,1,0,1,2,1,3,      402703101
2023,4037,26,1,1,0,2,1,3,      403702601
2023,4114,34,1,0,8,2,1,4,      411403401
2023,4125,115,1,0,1,2,1,5,      412511501
2023,4126,87,1,0,9,2,1,2,      412608701
2023,4137,1,1,1,9,2,1,7,      413700101
2023,4150,41,2,1,6,2,1,4,      415004102
2023,4170,17,1,0,2,2,1,3,      417001701
2023,4176,4,1,0,4,2,1,4,      417600401
2023,4183,77,1,0,11,2,1,4,      418307701
2023,4192,12,1,1,10,2,1,3,      419201201
2023,4197,15,1,0,1,2,1,9,      419701501
2023,4197,75,1,0,5,2,1,4,      419707501
2023,4211,113,1,0,5,2,1,6,      421111301
2023,4212,27,1,0,2,2,1,4,      421202701
2023,4216,24,1,0,5,2,1,5,      421602401
2023,4216,91,1,0,5,2,1,5,      421609101
2023,4217,46,1,1,11,2,1,2,      421704601
2023,4249,25,1,0,2,2,1,3,      424902501
2023,4249,36,1,0,6,2,1,3,      424903601
2023,4258,76,1,0,5,2,1,6,      425807601
2023,4268,129,1,1,1,2,1,4,      426812901
2023,4281,24,1,0,8,2,1,5,      428102401
2023,4287,68,1,1,6,2,1,4,      428706801
2023,4288,13,1,0,11,2,1,7,      428801301
2023,4291,7,1,0,1,2,1,4,      429100701
2023,4291,54,1,1,6,2,1,8,      429105401
2023,4292,75,1,0,6,1,1,5,      429207501
2023,4292,75,1,0,6,2,2,6,      429207501
2023,4295,95,1,0,8,2,1,7,      429509501
2023,4297,37,1,0,8,2,1,5,      429703701
2023,4297,74,1,1,8,2,1,4,      429707401
2023,4305,14,1,0,7,2,1,5,      430501401
2023,4307,35,1,0,98,2,1,4,      430703501
2023,4307,86,1,1,9,2,1,3,      430708601
2023,4310,20,1,0,8,2,1,5,      431002001
2023,4310,85,1,0,6,2,1,3,      431008501
2023,4313,47,1,2,1,2,1,3,      431304701
2023,4313,83,1,0,1,2,1,5,      431308301
2023,4314,53,1,0,5,2,1,5,      431405301
2023,4316,92,1,0,3,2,1,3,      431609201
2023,4329,103,1,0,5,2,1,3,      432910301
2023,4365,15,1,0,1,2,1,5,      436501501
2023,4369,108,1,0,5,2,1,10,      436910801
2023,4374,52,1,0,2,2,1,5,      437405201
2023,4385,37,1,1,0,2,1,6,      438503701
2023,4385,118,1,0,5,2,1,4,      438511801
2023,4385,122,1,0,6,2,1,4,      438512201
2023,4392,37,1,0,6,2,1,3,      439203701
2023,4393,51,1,0,7,2,1,4,      439305101
2023,4393,55,1,0,5,2,1,6,      439305501
2023,4393,74,1,0,5,2,1,4,      439307401
2023,4411,12,1,1,3,1,1,3,      441101201
2023,4411,12,1,1,2,2,2,5,      441101201
2023,4415,24,1,0,1,2,1,4,      441502401
2023,4416,18,1,0,8,2,1,4,      441601801
2023,4419,56,1,0,2,2,1,5,      441905601
2023,4422,10,1,0,1,2,1,8,      442201001
2023,4437,43,1,2,4,2,1,5,      443704301
2023,4438,11,1,0,2,2,1,6,      443801101
2023,4438,59,1,0,3,2,1,3,      443805901
2023,4487,39,1,0,4,2,1,3,      448703901
2023,4487,44,1,1,4,2,1,2,      448704401
2023,4496,49,1,0,3,2,1,4,      449604901
2023,4497,59,1,1,0,2,1,4,      449705901
2023,4499,72,1,0,6,2,1,4,      449907201
2023,4501,47,1,2,0,2,1,5,      450104701
2023,4516,15,1,0,5,2,1,3,      451601501
2023,4541,87,2,1,3,2,1,3,      454108702
2023,4545,74,1,1,3,2,1,4,      454507401
2023,4548,24,1,0,2,2,1,6,      454802401
2023,4548,93,1,1,5,2,1,6,      454809301
2023,4565,149,1,0,1,2,1,3,      456514901
2023,4566,97,1,0,5,2,1,3,      456609701
2023,4567,122,1,1,0,2,1,8,      456712201
2023,4569,4,1,0,2,2,1,4,      456900401
2023,4569,10,1,0,3,2,1,3,      456901001
2023,4573,28,1,1,3,2,1,5,      457302801
2023,4573,51,1,0,4,2,1,3,      457305101
2023,4587,180,1,0,1,2,1,9,      458718001
2023,4593,25,1,0,1,2,1,3,      459302501
2023,4627,19,1,1,2,2,1,4,      462701901
2023,4671,14,1,1,6,2,1,3,      467101401
2023,4681,48,1,0,2,2,1,5,      468104801
2023,4686,63,1,0,1,2,1,4,      468606301
2023,4691,119,1,0,1,2,1,5,      469111901
2023,4718,29,1,0,1,2,1,3,      471802901
2023,4728,34,1,0,2,2,1,5,      472803401
2023,4731,4,1,1,2,2,1,4,      473100401
2023,4736,105,1,0,1,2,1,5,      473610501
2023,4738,32,1,0,2,2,1,4,      473803201
2023,4739,5,1,2,6,2,1,5,      473900501
2023,4742,17,1,0,1,2,1,3,      474201701
2023,4743,2,1,0,6,2,1,4,      474300201
2023,4743,95,1,1,1,2,1,7,      474309501
2023,4744,107,1,0,1,2,1,4,      474410701
2023,4749,10,1,0,6,2,1,3,      474901001
2023,4749,29,1,0,3,2,1,3,      474902901
2023,4749,50,1,0,3,2,1,5,      474905001
2023,4753,31,1,0,1,2,1,5,      475303101
2023,4756,54,1,2,0,2,1,2,      475605401
2023,4757,44,1,0,6,2,1,5,      475704401
2023,4761,96,1,0,6,2,1,4,      476109601
2023,4761,111,1,0,1,2,1,4,      476111101
2023,4764,6,1,1,1,2,1,4,      476400601
2023,4777,35,1,1,0,2,1,4,      477703501
2023,4777,69,1,1,6,2,1,6,      477706901
2023,4778,2,1,0,11,2,1,6,      477800201
2023,4779,41,1,0,1,2,1,5,      477904101
2023,4779,44,1,0,10,1,1,4,      477904401
2023,4779,44,1,0,10,2,2,5,      477904401
2023,4787,38,1,0,3,2,1,4,      478703801
2023,4792,16,1,2,4,2,1,6,      479201601
2023,4799,22,1,2,0,2,1,5,      479902201
2023,4812,14,1,2,0,2,1,3,      481201401
2023,4812,119,1,1,1,1,1,6,      481211901
2023,4812,119,1,0,6,2,2,7,      481211901
2023,4826,37,1,0,1,2,1,4,      482603701
2023,4826,99,1,0,1,2,1,4,      482609901
2023,4838,54,1,0,2,2,1,4,      483805401
2023,4839,28,1,0,3,2,1,8,      483902801
2023,4840,41,1,0,1,2,1,3,      484004101
2023,4841,32,1,0,6,2,1,4,      484103201
2023,4842,18,1,1,6,2,1,3,      484201801
2023,4842,56,1,1,4,1,1,3,      484205601
2023,4842,56,1,0,2,2,2,8,      484205601
2023,4849,74,1,0,1,2,1,4,      484907401
2023,4850,71,1,2,2,2,1,4,      485007101
2023,4855,68,1,0,10,1,1,3,      485506801
2023,4855,68,1,0,10,2,2,6,      485506801
2023,4855,133,1,0,5,2,1,3,      485513301
2023,4857,39,1,0,1,2,1,4,      485703901
2023,4858,43,1,1,2,2,1,5,      485804301
2023,4863,23,1,1,2,2,1,5,      486302301
2023,4866,140,1,1,2,2,1,5,      486614001
2023,4866,142,1,1,3,2,1,5,      486614201
2023,4892,113,1,1,7,2,1,2,      489211301
2023,4924,35,1,0,4,2,1,4,      492403501
2023,4925,91,1,0,7,2,1,6,      492509101
2023,4925,160,1,2,6,2,1,2,      492516001
2023,4926,54,1,1,0,2,1,6,      492605401
2023,4927,57,1,0,8,2,1,3,      492705701
2023,4932,19,1,0,3,2,1,5,      493201901
2023,4932,27,1,0,6,2,1,5,      493202701
2023,4932,40,1,0,3,2,1,7,      493204001
2023,4955,68,1,0,8,2,1,7,      495506801
2023,4962,97,1,0,1,2,1,3,      496209701
2023,4963,30,1,0,5,2,1,4,      496303001
2023,4969,49,1,0,5,2,1,4,      496904901
