ID1,QHCLUSTER,QHNUMBER,QHHOME,PS100_1A,PS100_1M,PS100_1S,PS3,HVIDX,HHID
2023,2105,65,1,2,0,1,1,1,      210506501
2023,2105,65,1,2,0,2,2,2,      210506501
2023,2107,46,1,8,0,1,1,1,      210704601
2023,2107,46,1,7,0,2,2,2,      210704601
2023,2107,47,1,2,7,2,1,1,      210704701
2023,2110,3,1,1,8,2,1,2,      211000301
2023,2110,54,1,98,98,2,1,1,      211005401
2023,2111,41,1,8,8,2,1,4,      211104101
2023,2111,42,1,8,11,2,1,3,      211104201
2023,2111,66,1,8,8,2,1,5,      211106601
2023,2111,91,1,2,0,2,1,1,      211109101
2023,2111,98,1,2,0,2,1,4,      211109801
2023,2116,24,1,98,98,2,1,1,      211602401
2023,2116,29,1,6,6,1,1,1,      211602901
2023,2116,29,1,5,6,2,2,2,      211602901
2023,2116,54,1,0,4,2,1,1,      211605401
2023,2116,59,1,4,0,1,1,1,      211605901
2023,2116,59,1,4,0,2,2,2,      211605901
2023,2118,18,1,1,6,2,1,2,      211801801
2023,2118,27,1,5,0,2,1,1,      211802701
2023,2118,89,1,2,0,2,1,1,      211808901
2023,2118,92,1,8,11,2,1,1,      211809201
2023,2118,93,1,7,0,2,1,1,      211809301
2023,2119,105,1,8,6,2,1,2,      211910501
2023,2121,20,1,98,6,2,1,1,      212102001
2023,2121,27,1,4,0,1,1,1,      212102701
2023,2121,27,1,1,0,2,2,2,      212102701
2023,2121,91,1,8,11,2,1,1,      212109101
2023,2121,93,1,1,3,2,1,1,      212109301
2023,2125,10,1,8,11,2,1,3,      212501001
2023,2125,52,1,4,0,2,1,1,      212505201
2023,2133,9,1,5,10,2,1,3,      213300901
2023,2133,62,1,0,5,2,1,1,      213306201
2023,2138,108,1,8,0,2,1,1,      213810801
2023,2138,109,1,2,0,2,1,1,      213810901
2023,2162,18,1,0,6,2,1,2,      216201801
2023,2164,4,1,7,8,2,1,1,      216400401
2023,2168,11,1,2,98,2,1,1,      216801101
2023,2168,85,1,2,7,2,1,1,      216808501
2023,2173,1,1,8,11,2,1,2,      217300101
2023,2173,37,1,8,11,2,1,1,      217303701
2023,2176,45,1,4,0,2,1,1,      217604501
2023,2176,49,1,5,4,1,1,1,      217604901
2023,2176,49,1,3,4,2,2,2,      217604901
2023,2176,88,1,98,98,2,1,5,      217608801
2023,2177,17,1,7,10,2,1,4,      217701701
2023,2177,22,1,8,10,2,1,3,      217702201
2023,2177,48,1,3,10,2,1,1,      217704801
2023,2177,49,1,7,9,2,1,1,      217704901
2023,2177,74,1,4,10,2,1,1,      217707401
2023,2184,20,1,0,4,2,1,4,      218402001
2023,2184,124,1,2,11,2,1,1,      218412401
2023,2185,79,1,1,9,2,1,1,      218507901
2023,2187,74,1,5,8,2,1,6,      218707401
2023,2192,128,1,3,10,2,1,1,      219212801
2023,2234,135,1,5,10,2,1,5,      223413501
2023,2237,52,1,3,0,2,1,5,      223705201
2023,2252,71,1,6,0,2,1,6,      225207101
2023,2257,33,1,3,8,2,1,1,      225703301
2023,2257,36,1,4,8,2,1,1,      225703601
2023,2257,36,2,1,8,2,1,1,      225703602
2023,2257,65,1,8,8,2,1,1,      225706501
2023,2280,70,1,4,0,2,1,1,      228007001
2023,2291,10,1,4,9,2,1,1,      229101001
2023,2298,91,1,1,6,2,1,1,      229809101
2023,2303,77,1,4,7,2,1,1,      230307701
2023,2306,18,1,1,1,1,1,1,      230601801
2023,2306,18,1,1,1,2,2,2,      230601801
2023,2311,10,1,1,11,2,1,1,      231101001
2023,2315,11,1,1,0,1,1,1,      231501101
2023,2315,11,1,0,1,2,2,2,      231501101
2023,2315,12,1,0,2,2,1,1,      231501201
2023,2316,16,1,3,0,2,1,1,      231601601
2023,2316,17,1,98,98,2,1,1,      231601701
2023,2316,89,1,2,6,2,1,1,      231608901
2023,2367,124,1,4,0,2,1,1,      236712401
2023,2367,126,1,8,0,1,1,1,      236712601
2023,2367,126,1,3,0,2,2,2,      236712601
