ID1,NRO_ORDEN_ID,QH30M,QH31M,QH32M_M,QH32M_Y,QH33M,HHID
2023,1,2,57,11,2022, ,      356518201
2023,1,1,93,12,2020, ,      356810801
2023,1,1,81,6,2020, ,      357111801
2023,1,2,86,11,2022, ,      357210901
2023,1,1,64,3,2020, ,      357212101
2023,1,2,44,1,2023,4,      357312101
2023,1,1,84,7,2018, ,      357313901
2023,1,2,55,10,2021, ,      357407701
2023,1,1,42,2,2021, ,      357501801
2023,1,1,90,2,2022, ,      357504701
2023,1,1,39,5,2021, ,      357600601
2023,2,1,65,9,2021, ,      357600601
2023,1,1,66,7,2019, ,      357603101
2023,2,2,68,7,2020, ,      357603101
2023,1,2,70,12,2021, ,      358207701
2023,1,1,57,11,2018, ,      358403001
2023,1,1,69,5,2022, ,      358410301
2023,1,1,92,1,2022, ,      358601101
2023,1,1,59,4,2021, ,      358701701
2023,1,1,89,12,2022, ,      358709501
2023,1,2,103,6,2022, ,      358818001
2023,1,1,13,3,2021, ,      358908201
2023,1,2,14,1,2018,4,      358913801
2023,2,2,62,2,2021, ,      358913801
2023,1,1,67,4,2023, ,      359106601
2023,1,1,88,4,2023, ,      359111501
2023,1,1,85,8,2022, ,      359205601
2023,1,1,58,12,2022, ,      359210301
2023,1,2,65,8,2020, ,      359301901
2023,1,1,22,12,2019, ,      359401201
2023,1,2,84,1,2020, ,      359508101
2023,1,1,63,6,2022, ,      359709401
2023,1,2,92,4,2022, ,      359906901
2023,1,2,89,5,2019, ,      360305801
2023,1,2,19,4,2018,4,      360708601
2023,1,1,68,10,2019, ,      360714301
2023,1,1,42,1,2021, ,      360910001
2023,1,2,84,9,2021, ,      361003401
2023,1,1,83,11,2018, ,      361006601
2023,1,1,67,2,2021, ,      361100201
2023,1,1,62,2,2019, ,      361101401
2023,2,1,70,2,2021, ,      361101401
2023,1,1,73,7,2022, ,      361207001
2023,1,2,63,10,2020, ,      361207201
2023,1,2,75,11,2018, ,      361300801
2023,1,2,62,11,2019, ,      361400501
2023,1,1,68,8,2021, ,      361403301
2023,2,2,68,9,2022, ,      361403301
2023,1,2,92,6,2022, ,      361601701
2023,1,1,89,5,2018, ,      361611401
2023,1,1,77,1,2019, ,      361804201
2023,1,2,93,11,2019, ,      361804501
2023,1,2,98,8,2021, ,      361809401
2023,2,2,16,10,2021,4,      361809401
2023,1,2,87,12,2018, ,      361811201
2023,2,1,91,8,2020, ,      361811201
2023,3,1,83,10,2020, ,      361811201
2023,1,1,33,4,2019, ,      361816401
2023,2,1,65,9,2019, ,      361816401
2023,1,2,58,3,2021, ,      361911701
2023,1,2,0,11,2022, ,      362005301
2023,1,1,3,12,2022, ,      362101801
2023,1,2,90,6,2023, ,      362208601
2023,1,2,75,7,2021, ,      362603901
2023,1,1,19,9,2019, ,      362802201
2023,1,2,55,12,2021, ,      362805601
2023,2,2,26,5,2022,1,      362805601
2023,1,2,54,4,2020, ,      362806801
2023,1,1,74,12,2020, ,      363007401
2023,1,2,73,4,2020, ,      363203701
2023,1,1,54,2,2022, ,      363300401
2023,1,2,51,4,2020, ,      363304201
2023,1,1,66,12,2022, ,      363407301
2023,1,1,65,6,2020, ,      363506001
2023,1,2,54,1,2022, ,      363801401
2023,1,1,19,9,2022, ,      364303401
2023,1,2,54,8,2021, ,      364700901
2023,1,2,66,11,2022, ,      364806601
2023,1,1,56,7,2020, ,      365009101
2023,1,2,72,9,2021, ,      365301701
2023,1,1,77,9,2020, ,      365304501
2023,1,1,88,3,2023, ,      365604501
2023,1,1,78,9,2022, ,      365701201
2023,1,2,72,2,2022, ,      365801601
2023,1,1,22,6,2021, ,      365906401
2023,1,2,60,5,2018, ,      366306201
2023,1,2,95,1,2021, ,      366309301
2023,1,2,87,1,2022, ,      366309501
2023,1,2,83,1,2023, ,      366401101
2023,1,1,95,11,2020, ,      366402401
2023,1,1,89,4,2021, ,      366404801
2023,1,1,87,8,2018, ,      366506401
2023,1,2,58,5,2021, ,      366810001
2023,1,1,45,2,2023, ,      367107201
2023,1,1,23,5,2023, ,      367210201
2023,1,2,67,7,2020, ,      367301701
2023,2,1,76,12,2022, ,      367301701
2023,1,2,77,12,2022, ,      367502801
2023,1,2,87,4,2021, ,      367505401
2023,1,1,57,1,2020, ,      367613701
2023,1,2,59,6,2019, ,      367911201
2023,1,1,86,5,2018, ,      368002301
2023,1,1,28,7,2020, ,      368002801
2023,1,2,81,2,2022, ,      368004701
2023,1,1,60,10,2022, ,      368103801
2023,1,1,78,11,2019, ,      368106501
2023,1,2,46,3,2020,4,      368205001
2023,1,1,0,8,2022, ,      368407201
2023,1,1,63,3,2023, ,      368500301
2023,1,1,52,5,2020, ,      368600401
2023,1,1,63,3,2020, ,      368603601
2023,1,1,42,12,2022, ,      368706301
2023,1,1,76,6,2022, ,      368805501
2023,1,1,9,10,2022, ,      368806601
2023,1,1,74,5,2019, ,      368807401
2023,1,1,56,12,2022, ,      368808301
2023,1,1,37,5,2020, ,      368901801
2023,1,1,45,10,2019, ,      368906301
2023,1,2,62,5,2020, ,      368915201
2023,1,1,23,12,2018, ,      369003001
2023,1,1,90,2,2023, ,      369108001
2023,1,1,57,4,2020, ,      369108601
2023,2,1,63,7,2021, ,      369108601
2023,1,1,68,4,2018, ,      369204601
2023,1,1,73,3,2022, ,      369205201
2023,1,2,84,3,2022, ,      369205701
2023,1,1,19,6,2020, ,      369302201
2023,1,1,78,3,2020, ,      369311601
2023,1,2,59,9,2020, ,      369313601
2023,1,1,54,3,2022, ,      369507101
2023,1,2,66,1,2021, ,      369512501
2023,1,2,27,9,2021,4,      369601001
2023,1,1,55,1,2021, ,      369602901
2023,1,1,78,7,2018, ,      369610101
2023,1,1,62,1,2021, ,      369702801
2023,1,1,61,6,2018, ,      369708801
2023,1,2,34,6,2020,4,      369800101
2023,2,2,87,5,2022, ,      369800101
2023,1,1,54,3,2023, ,      370002701
2023,1,1,21,3,2018, ,      370200201
2023,1,2,56,7,2020, ,      370201501
2023,1,2,75,3,2022, ,      370204101
2023,1,1,60,4,2021, ,      370506701
2023,1,2,86,2,2020, ,      370507501
2023,1,2,57,2,2019, ,      370706201
2023,1,1,79,7,2020, ,      370906301
2023,1,1,70,3,2021, ,      370909001
2023,1,1,62,9,2022, ,      371106401
2023,1,1,19,2,2019, ,      371301501
2023,1,1,70,9,2022, ,      371302701
2023,1,1,73,3,2019, ,      371304401
2023,1,2,43,7,2019,4,      371404501
2023,1,2,45,6,2018,4,      371404601
2023,1,2,53,3,2021, ,      371603601
2023,1,1,87,1,2019, ,      371704601
2023,1,1,87,1,2019, ,      371704801
2023,1,1,0,11,2022, ,      372003401
2023,1,2,55,6,2018, ,      372004201
2023,1,2,44,1,2021,4,      372109501
2023,1,1,6,3,2018, ,      372211401
2023,1,1,61,7,2020, ,      372213101
2023,1,1,61,7,2020, ,      372213102
2023,1,2,68,7,2022, ,      372302701
2023,1,2,71,1,2022, ,      372405001
2023,1,2,84,11,2021, ,      372413001
2023,1,2,17,2,2023,4,      372508101
2023,1,1,21,6,2018, ,      372809501
2023,1,1,40,8,2021, ,      372903601
2023,1,1,80,11,2019, ,      372906701
2023,1,1,31,5,2021, ,      373209001
2023,1,1,77,12,2022, ,      373404801
2023,1,1,70,7,2018, ,      373506201
2023,1,1,32,12,2020, ,      373706401
2023,1,1,76,12,2020, ,      373803301
2023,1,2,83,1,2023, ,      373914201
2023,1,1,60,7,2021, ,      374605401
2023,1,2,93,1,2022, ,      374608501
2023,1,1,52,2,2021, ,      375107501
2023,1,2,36,4,2021,4,      375303901
2023,1,1,73,3,2021, ,      375507301
2023,1,2,60,3,2021, ,      375601501
2023,2,1,65,4,2021, ,      375601501
2023,1,1,79,2,2022, ,      375702601
2023,1,1,89,9,2020, ,      375802501
2023,1,1,80,7,2020, ,      375802801
2023,1,1,93,7,2018, ,      375804101
2023,1,1,106,12,2019, ,      375901101
2023,1,1,69,3,2021, ,      375907501
2023,1,1,79,4,2021, ,      375908101
2023,1,1,67,7,2018, ,      376002301
2023,1,2,58,5,2018, ,      376107901
2023,1,1,68,5,2021, ,      376113901
2023,1,1,26,5,2021, ,      376209601
2023,1,2,36,10,2018,1,      376215101
2023,1,1,56,5,2020, ,      376217701
2023,1,1,63,5,2020, ,      376402801
2023,1,2,74,1,2022, ,      376409601
2023,1,2,91,12,2021, ,      376814401
2023,1,1,34,12,2022, ,      376909701
2023,1,1,57,1,2021, ,      377000701
2023,1,1,51,1,2021, ,      377003901
2023,1,1,65,1,2021, ,      377006701
2023,1,2,89,10,2019, ,      377411501
2023,1,2,56,12,2018, ,      377412601
2023,1,1,74,6,2018, ,      377613301
2023,1,2,60,1,2019, ,      377703701
2023,1,1,49,3,2021, ,      377817301
2023,1,1,70,6,2019, ,      378110201
2023,1,1,74,7,2021, ,      378301701
2023,1,1,68,2,2023, ,      378504701
2023,1,1,63,4,2022, ,      378705901
2023,1,1,63,6,2018, ,      378804401
2023,1,2,63,2,2023, ,      378805601
2023,1,2,69,8,2019, ,      378905701
2023,1,1,49,6,2021, ,      378907801
2023,2,1,88,1,2022, ,      378907801
2023,1,1,83,9,2021, ,      378910501
2023,1,1,0,7,2021, ,      379003401
2023,1,1,25,4,2020, ,      379102301
2023,1,1,30,12,2019, ,      379302901
2023,1,2,61,4,2021, ,      379404401
2023,1,2,15,4,2019,4,      379809401
2023,1,1,82,2,2020, ,      379909601
2023,1,2,54,2,2018, ,      380007701
2023,1,2,67,5,2023, ,      380104701
2023,1,1,49,8,2020, ,      380305401
2023,1,2,60,4,2019, ,      380401401
2023,1,2,43,2,2023,4,      380517201
2023,1,2,93,10,2021, ,      380702001
2023,1,1,50,12,2018, ,      380709401
2023,1,1,45,9,2022, ,      380902701
2023,1,1,17,9,2020, ,      381104601
2023,1,2,0,2,2021, ,      381108101
2023,1,2,51,1,2023, ,      381303101
2023,1,2,40,7,2021,4,      381315401
2023,1,1,95,3,2019, ,      381501401
2023,1,2,95,10,2021, ,      381703601
2023,1,2,75,3,2019, ,      381904801
2023,1,1,60,9,2023, ,      382200201
2023,1,2,94,5,2023, ,      382209501
2023,1,1,88,1,2021, ,      382310201
2023,1,2,62,10,2022, ,      382406301
2023,1,2,82,11,2022, ,      382512901
2023,1,1,62,9,2022, ,      382601901
2023,1,1,77,6,2021, ,      382604101
2023,1,2,82,12,2022, ,      382604701
2023,1,1,63,6,2023, ,      382905901
2023,1,1,85,4,2021, ,      383102701
2023,1,1,94,8,2023, ,      383303901
2023,1,2,73,8,2021, ,      383500501
2023,1,1,2,8,2019, ,      383600401
2023,1,1,93,3,2019, ,      383701601
2023,1,2,59,1,2019, ,      383706101
2023,1,2,20,7,2020,4,      383800401
2023,1,2,63,3,2021, ,      384312001
2023,1,2,60,11,2021, ,      384508401
2023,1,1,80,6,2022, ,      384601601
2023,1,1,74,10,2018, ,      384702501
2023,1,1,75,12,2021, ,      385000701
2023,1,2,72,2,2022, ,      385006501
2023,1,1,0,1,2020, ,      385502401
2023,1,1,61,6,2021, ,      385503401
2023,1,2,68,2,2020, ,      385604701
2023,1,1,56,7,2021, ,      385706601
2023,1,2,78,9,2022, ,      385800701
2023,1,1,33,7,2021, ,      386002901
2023,1,2,73,6,2021, ,      386206201
2023,1,1,45,7,2022, ,      386211601
2023,1,2,18,6,2018,4,      386300601
2023,1,1,84,5,2021, ,      386401801
2023,1,2,90,2,2022, ,      386407501
2023,1,2,64,7,2021, ,      386508601
2023,1,2,83,3,2019, ,      386511301
2023,1,1,59,1,2022, ,      386704001
2023,1,2,48,5,2019,4,      387002401
2023,1,1,7,2,2022, ,      387201801
2023,1,2,70,5,2019, ,      387304301
2023,1,2,58,7,2020, ,      387305401
2023,1,1,57,6,2018, ,      387604801
2023,1,1,90,7,2021, ,      387700501
2023,1,2,65,2,2019, ,      387708501
2023,1,2,92,5,2022, ,      387900201
2023,1,2,65,8,2022, ,      387905801
2023,1,1,76,12,2021, ,      388004601
2023,2,2,61,4,2022, ,      388004601
2023,1,2,84,6,2019, ,      388005701
2023,2,1,94,1,2021, ,      388005701
2023,1,2,16,10,2022,4,      388006601
2023,1,2,65,6,2023, ,      388100401
2023,1,2,30,6,2022,4,      388101401
2023,1,2,0,12,2022, ,      388105001
2023,1,2,65,10,2019, ,      388304401
2023,1,2,16,9,2018,4,      388401001
2023,1,1,92,7,2023, ,      388409501
2023,1,2,94,7,2018, ,      388500501
2023,1,2,0,2,2020, ,      388502901
2023,2,2,0,4,2022, ,      388502901
2023,1,1,45,2,2018, ,      388711001
2023,1,2,90,7,2021, ,      388804301
2023,1,1,64,9,2022, ,      388914801
2023,1,2,74,1,2023, ,      389005501
2023,1,2,51,12,2019, ,      389201501
2023,1,1,67,12,2019, ,      389307901
2023,1,1,23,9,2023, ,      389402601
2023,1,2,74,8,2021, ,      389402701
2023,1,1,98,8,2023, ,      389406801
2023,1,1,61,4,2021, ,      389503701
2023,1,1,60,8,2020, ,      389509101
2023,1,1,87,8,2020, ,      389603501
2023,1,2,47,3,2021,4,      390108501
2023,1,2,70,10,2018, ,      390308201
2023,1,1,25,8,2022, ,      390403101
2023,1,1,64,7,2023, ,      390507601
2023,1,1,39,1,2020, ,      390614301
2023,1,1,49,7,2022, ,      390809101
2023,1,1,58,2,2022, ,      390902801
2023,1,1,44,11,2021, ,      391012601
2023,1,1,0,6,2018, ,      391012801
2023,1,1,48,1,2018, ,      391100901
2023,1,1,81,12,2020, ,      391106701
2023,1,1,99,10,2023, ,      391107601
2023,1,1,62,11,2021, ,      391108701
2023,1,2,84,4,2021, ,      391411501
2023,1,1,100,3,2019, ,      391412601
2023,1,2,35,1,2019,4,      391702801
2023,2,1,50,7,2022, ,      391702801
2023,1,1,28,8,2021, ,      391703301
2023,1,1,37,6,2020, ,      391900501
2023,1,2,83,7,2023, ,      392001301
2023,1,1,38,5,2021, ,      392108601
2023,1,1,55,2,2021, ,      392200501
2023,1,2,81,9,2020, ,      392314201
2023,2,1,86,1,2023, ,      392314201
2023,1,1,28,12,2023, ,      392405901
2023,1,2,79,6,2023, ,      392508001
2023,1,1,73,3,2021, ,      392601201
2023,1,2,75,10,2020, ,      392604901
2023,1,1,70,12,2022, ,      392716501
2023,1,1,63,3,2020, ,      392900701
2023,1,1,30,3,2022, ,      393011801
2023,1,2,60,9,2020, ,      393103301
2023,1,1,50,5,2021, ,      393106301
2023,1,2,92,5,2023, ,      393211301
2023,1,1,85,5,2022, ,      393312001
2023,1,2,92,6,2020, ,      393411201
2023,1,2,60,12,2020, ,      393505401
2023,1,2,90,5,2018, ,      393906901
2023,1,2,6,10,2021, ,      394005501
2023,1,1,51,2,2021, ,      394100701
2023,1,2,93,1,2022, ,      394107601
2023,2,2,86,11,2022, ,      394107601
2023,1,1,69,5,2021, ,      394107701
2023,1,1,100,3,2022, ,      394206501
2023,1,1,44,1,2021, ,      394514501
2023,1,2,68,2,2022, ,      394611701
2023,1,2,76,9,2020, ,      394717601
2023,2,1,75,5,2021, ,      394717601
2023,1,2,52,10,2018, ,      394801801
2023,1,1,66,9,2023, ,      395001501
2023,1,1,68,8,2023, ,      395315701
2023,1,1,3,1,2021, ,      395801201
2023,2,2,25,1,2021,4,      395801201
2023,1,1,68,3,2019, ,      395801501
2023,1,2,69,6,2021, ,      395805301
2023,1,1,53,3,2021, ,      396006901
2023,1,2,10,5,2020, ,      396106601
2023,1,1,60,11,2022, ,      396301301
2023,1,2,99,9,2022, ,      396310501
2023,1,1,89,8,2022, ,      396400301
2023,1,1,92,2,2022, ,      396400501
2023,1,2,89,5,2022, ,      396402301
2023,1,2,90,4,2021, ,      396508501
2023,1,1,21,7,2019, ,      396802901
2023,1,1,31,11,2019, ,      396803001
2023,1,2,74,4,2020, ,      397008101
2023,1,2,93,4,2023, ,      397200201
2023,1,1,54,3,2019, ,      397204201
2023,2,2,100,6,2023, ,      397204201
2023,1,2,90,4,2018, ,      397309801
2023,2,1,64,8,2020, ,      397309801
2023,1,2,94,4,2019, ,      397402601
2023,1,1,81,5,2023, ,      397509501
2023,1,1,66,8,2020, ,      397510101
2023,2,2,83,6,2021, ,      397510101
2023,1,2,50,1,2021, ,      397703101
2023,1,1,81,11,2019, ,      397704701
2023,1,1,72,5,2021, ,      398005201
2023,1,1,75,10,2019, ,      398200101
2023,1,1,31,7,2020, ,      398203001
2023,1,2,65,10,2018, ,      398203301
2023,1,1,78,8,2022, ,      398204901
2023,1,2,53,10,2018, ,      398312001
2023,1,2,50,9,2021, ,      398501901
2023,1,2,64,11,2021, ,      398503201
2023,1,2,53,8,2021, ,      398608001
2023,1,1,62,8,2019, ,      398608801
2023,1,1,40,5,2020, ,      398609301
2023,1,1,59,10,2018, ,      398813201
2023,1,1,28,12,2018, ,      398905801
2023,1,1,82,7,2021, ,      398906301
2023,1,1,98,8,2019, ,      399010901
2023,2,1,98,8,2019, ,      399010901
2023,1,2,85,5,2023, ,      399017601
2023,1,1,71,11,2018, ,      399017901
2023,2,2,71,1,2019, ,      399017901
2023,1,2,47,3,2019,4,      399104401
2023,1,1,61,8,2020, ,      399110401
2023,2,2,58,9,2022, ,      399110401
2023,1,1,45,2,2020, ,      399314801
2023,1,2,67,3,2020, ,      399410601
2023,1,2,4,2,2022, ,      399508201
2023,1,1,69,6,2023, ,      399603701
2023,1,1,69,12,2021, ,      399709401
2023,1,2,57,6,2018, ,      399800801
2023,1,2,57,1,2020, ,      399804701
2023,1,2,63,9,2021, ,      399807701
2023,1,1,32,8,2023, ,      399908401
2023,1,1,88,8,2019, ,      400200901
2023,2,2,75,6,2022, ,      400200901
2023,1,2,39,5,2020,4,      400401901
2023,2,2,52,5,2020, ,      400401901
2023,1,1,27,8,2019, ,      400807601
2023,2,1,56,7,2021, ,      400807601
2023,1,2,91,1,2020, ,      401003001
2023,2,1,95,2,2022, ,      401003001
2023,1,2,80,10,2019, ,      401005501
2023,1,1,27,4,2018, ,      401006601
2023,2,2,55,4,2021, ,      401006601
2023,1,1,28,12,2019, ,      401111801
2023,1,2,52,9,2020, ,      401205601
2023,1,1,41,9,2020, ,      401206301
2023,1,1,57,1,2021, ,      401703501
2023,1,2,66,1,2019, ,      401816501
2023,1,1,57,2,2021, ,      401902001
2023,1,2,53,2,2023, ,      401914701
2023,1,2,54,9,2022, ,      402008601
2023,1,1,0,5,2022, ,      402213201
2023,1,1,1,6,2018, ,      402507501
2023,1,2,72,2,2021, ,      402507801
2023,1,1,69,12,2019, ,      402511801
2023,1,1,70,10,2022, ,      402612301
2023,2,2,68,12,2022, ,      402612301
2023,1,1,27,7,2023, ,      402704501
2023,1,2,32,6,2022,4,      402909801
2023,1,2,87,5,2022, ,      403012701
2023,1,1,33,12,2022, ,      403019301
2023,1,2,78,3,2023, ,      403206001
2023,1,2,71,4,2022, ,      403207001
2023,2,1,72,8,2023, ,      403207001
2023,1,1,53,12,2020, ,      403207601
2023,2,2,99,11,2022, ,      403207601
2023,1,1,38,5,2023, ,      403305301
2023,1,1,42,12,2021, ,      403416101
2023,1,1,45,2,2018, ,      403517401
2023,1,2,38,5,2021,4,      403806701
2023,1,2,62,6,2020, ,      403907301
2023,1,2,91,12,2022, ,      404503101
2023,1,1,66,5,2023, ,      404605201
2023,1,2,17,3,2020,4,      404706501
2023,1,1,48,4,2021, ,      404803801
2023,1,1,70,8,2021, ,      404804701
2023,1,2,73,9,2019, ,      405102101
2023,1,2,85,4,2023, ,      405105301
2023,1,1,80,5,2018, ,      405107501
2023,1,1,91,4,2023, ,      405200801
2023,1,1,74,4,2019, ,      405209301
2023,1,2,84,4,2021, ,      405502301
2023,1,1,52,3,2022, ,      405700401
2023,1,1,57,8,2022, ,      405705801
2023,1,1,86,5,2020, ,      405801301
2023,1,1,63,5,2021, ,      405807101
2023,1,1,61,8,2022, ,      406016901
2023,1,1,76,1,2021, ,      406114801
2023,2,2,73,10,2021, ,      406114801
2023,1,2,70,4,2022, ,      406200501
2023,1,1,62,6,2021, ,      406202601
2023,1,1,48,9,2023, ,      406203801
2023,1,1,60,1,2023, ,      406207601
2023,1,2,76,7,2023, ,      406505601
2023,1,1,86,8,2022, ,      406702501
2023,1,2,50,8,2023, ,      406711201
2023,1,1,71,5,2020, ,      407205001
2023,1,2,96,2,2021, ,      407402001
2023,1,1,86,10,2019, ,      407510801
2023,1,1,48,2,2021, ,      407709001
2023,1,2,77,3,2020, ,      407815301
2023,1,1,76,9,2020, ,      407916101
2023,1,1,89,2,2021, ,      408001801
2023,1,1,84,6,2020, ,      408004801
2023,1,2,26,10,2022,4,      408007501
2023,1,1,69,12,2021, ,      408105401
2023,1,1,67,6,2020, ,      408201301
2023,1,2,64,4,2021, ,      408412501
2023,1,1,46,1,2021, ,      408601901
2023,1,1,54,10,2018, ,      408609401
2023,1,1,0,9,2020, ,      408701201
2023,1,1,53,7,2020, ,      408901201
2023,1,2,65,2,2020, ,      408911501
2023,1,2,74,2,2018, ,      409012001
2023,1,2,0,5,2021, ,      409101201
2023,1,2,98,12,2021, ,      409106201
2023,1,1,70,8,2020, ,      409202301
2023,1,2,83,3,2020, ,      409303101
2023,1,2,57,7,2023, ,      409303401
2023,1,2,68,9,2022, ,      409503101
2023,1,1,65,4,2021, ,      409701601
2023,1,1,89,5,2020, ,      409712801
2023,1,2,92,5,2020, ,      409806301
2023,2,1,87,8,2020, ,      409806301
2023,3,1,50,4,2021, ,      409806301
2023,1,1,80,1,2022, ,      409900101
2023,1,2,7,7,2020, ,      410009501
2023,1,1,80,8,2020, ,      410102601
2023,1,2,26,4,2021,4,      410102701
2023,1,1,60,7,2018, ,      410211002
2023,1,2,80,10,2019, ,      410301501
2023,1,2,65,4,2020, ,      410309401
2023,1,2,59,8,2020, ,      410413601
2023,1,2,77,4,2018, ,      410803901
2023,1,2,79,2,2023, ,      411103101
2023,1,2,72,4,2019, ,      411501001
2023,1,1,62,5,2020, ,      411602101
2023,1,2,35,9,2018,4,      411602701
2023,1,2,83,8,2019, ,      411613901
2023,1,1,65,5,2020, ,      411704201
2023,1,1,78,5,2021, ,      412000101
2023,1,1,57,4,2019, ,      412304501
2023,1,2,62,3,2023, ,      412618401
2023,1,2,73,4,2022, ,      412702401
2023,1,2,82,1,2023, ,      412800701
2023,1,1,84,2,2019, ,      412800801
2023,2,2,33,7,2020,4,      412800801
2023,1,2,72,2,2021, ,      412803601
2023,1,2,62,3,2019, ,      412904501
2023,1,2,84,12,2018, ,      412911401
2023,1,1,65,8,2019, ,      413219801
2023,2,2,95,5,2020, ,      413219801
2023,1,1,82,6,2020, ,      413504601
2023,1,1,71,1,2021, ,      413508501
2023,1,2,92,11,2020, ,      413510901
2023,1,1,77,6,2021, ,      413600401
2023,1,1,88,10,2019, ,      413700201
2023,1,1,48,9,2022, ,      414200501
2023,1,2,70,1,2021, ,      414305101
2023,1,1,45,7,2019, ,      414305401
2023,1,1,65,4,2020, ,      414310601
2023,1,1,24,2,2020, ,      414310901
2023,2,1,24,5,2021, ,      414310901
2023,1,2,50,8,2020, ,      414316301
2023,1,1,80,2,2021, ,      414402101
2023,1,2,79,6,2022, ,      414506701
2023,1,1,52,1,2021, ,      414704201
2023,1,1,65,6,2023, ,      414707201
2023,1,1,52,2,2019, ,      414801401
2023,1,1,65,12,2022, ,      414911901
2023,1,2,40,6,2023,4,      415201801
2023,1,2,32,4,2021,4,      415210101
2023,1,1,11,11,2020, ,      415306001
2023,1,1,33,10,2019, ,      415501101
2023,1,1,34,3,2023, ,      415509201
2023,1,2,4,12,2021, ,      415701701
2023,1,2,62,10,2021, ,      415707901
2023,1,1,13,7,2020, ,      415712001
2023,1,1,21,8,2021, ,      415712301
2023,1,1,78,3,2020, ,      415810901
2023,1,1,60,6,2021, ,      415900201
2023,1,1,40,8,2020, ,      416010001
2023,1,2,52,4,2023, ,      416014901
2023,1,1,10,4,2022, ,      416100101
2023,2,2,13,12,2022,4,      416100101
2023,3,2,78,6,2023, ,      416100101
2023,1,2,65,5,2020, ,      416122101
2023,1,1,84,5,2020, ,      416131201
2023,2,1,30,5,2023, ,      416131201
2023,1,1,0,2,2019, ,      416200201
2023,1,1,1,2,2023, ,      416203901
2023,1,1,19,4,2019, ,      416303201
2023,1,1,7,5,2020, ,      416605001
2023,1,2,48,6,2020,4,      417009501
2023,1,1,35,7,2023, ,      417301501
2023,1,1,1,10,2020, ,      417813001
2023,1,1,31,2,2020, ,      418000601
2023,1,1,70,7,2020, ,      418602701
2023,1,2,52,2,2019, ,      418608101
2023,1,1,18,7,2023, ,      418904001
2023,1,1,9,2,2021, ,      419003901
2023,2,2,2,10,2023, ,      419003901
2023,1,1,60,7,2020, ,      419202701
2023,1,1,54,11,2020, ,      419400201
2023,1,2,34,1,2023,4,      419813401
2023,1,1,76,3,2018, ,      419900201
2023,1,1,75,12,2018, ,      420205501
2023,1,1,27,3,2020, ,      420500701
2023,1,1,34,8,2020, ,      420506401
2023,1,1,66,3,2021, ,      420706301
2023,1,1,28,8,2019, ,      420801001
2023,1,2,74,6,2021, ,      421009301
2023,2,1,78,1,2022, ,      421009301
2023,1,2,2,6,2023, ,      421305301
2023,1,1,43,9,2019, ,      421309001
2023,1,1,27,6,2022, ,      421400601
2023,1,2,80,4,2021, ,      421404201
2023,1,2,85,10,2019, ,      421608001
2023,1,2,70,5,2023, ,      421701601
2023,1,2,78,11,2021, ,      421702101
2023,1,1,11,5,2021, ,      421801201
2023,1,1,80,2,2023, ,      421902301
2023,1,1,62,10,2021, ,      422101601
2023,1,1,63,5,2020, ,      422205701
2023,1,1,65,7,2020, ,      422301401
2023,1,1,67,3,2022, ,      422302401
2023,1,1,87,12,2022, ,      422307601
2023,1,1,66,5,2020, ,      422310301
2023,1,1,73,2,2021, ,      422405301
2023,1,2,56,11,2020, ,      422607401
2023,1,2,43,2,2020,4,      422700101
2023,1,2,75,10,2019, ,      422812601
2023,2,1,82,6,2021, ,      422812601
2023,1,2,66,3,2021, ,      422900801
2023,1,2,67,12,2020, ,      423410501
2023,1,1,89,4,2022, ,      423511701
2023,1,2,67,5,2023, ,      423609001
2023,1,2,67,4,2021, ,      423707601
2023,1,1,75,3,2023, ,      423707801
2023,1,1,67,8,2021, ,      423810101
2023,1,2,51,5,2018, ,      423915401
2023,1,1,54,11,2022, ,      424004601
2023,1,1,74,8,2022, ,      424010701
2023,1,2,65,9,2019, ,      424101301
2023,1,2,86,2,2021, ,      424104701
2023,1,2,88,1,2021, ,      424104801
2023,1,2,79,8,2020, ,      424105501
2023,1,2,87,2,2021, ,      424200101
2023,2,1,85,2,2022, ,      424200101
2023,1,1,72,8,2020, ,      424201601
2023,1,2,55,12,2022, ,      424207601
2023,1,1,56,10,2022, ,      424609001
2023,1,1,65,10,2020, ,      424805101
2023,1,1,5,11,2021, ,      425108301
2023,1,1,83,12,2022, ,      425200801
2023,1,2,80,8,2020, ,      425203301
2023,1,1,13,9,2023, ,      425302601
2023,1,1,95,8,2023, ,      425302701
2023,1,1,70,11,2019, ,      425305701
2023,1,1,69,1,2023, ,      425401301
2023,1,1,50,10,2018, ,      425501701
2023,1,2,83,11,2023, ,      425503701
2023,1,2,87,8,2023, ,      425608401
2023,1,1,0,5,2022, ,      425802701
2023,1,2,27,1,2023,4,      426007701
2023,1,1,64,3,2018, ,      426204901
2023,1,1,74,8,2019, ,      426609101
2023,1,1,60,4,2021, ,      427300101
2023,1,2,43,11,2022,4,      427302801
2023,1,2,40,11,2023,4,      427507101
2023,1,2,0,1,2023, ,      427611801
2023,1,2,74,6,2023, ,      427702301
2023,1,2,66,5,2021, ,      427708201
2023,1,1,76,12,2021, ,      427900301
2023,1,2,75,7,2021, ,      428102401
2023,1,2,62,3,2021, ,      428209701
2023,1,1,80,2,2019, ,      428508601
2023,1,1,59,8,2020, ,      428600701
2023,1,2,79,5,2023, ,      428705701
